tweet,label,mean_confidence,variability,mean_correctness,correctnesses
I am so ready for Monday . :person_gesturing_OK: ,1,0.7081409655511379,0.3618400626386251,0.75,"[1, 1, 0, 1]"
@USER easiest CL group with two rubbish teams but we won only 1 CL game - even that lucky last minute pen  good enough #gutted,0,0.750544898211956,0.2353172270245896,0.75,"[1, 0, 1, 1]"
It was a greaaaat night ! :smiling_face: :beaming_face_with_smiling_eyes:,0,0.7160668894648552,0.2569030679104485,0.75,"[0, 1, 1, 1]"
@USER @USER You do look a die hard fan of his ,1,0.6637111939489841,0.3421198112364473,0.75,"[1, 1, 0, 1]"
Glad today is over and the weeekend is almost here .,0,0.8196102976799011,0.21104941695913473,0.75,"[0, 1, 1, 1]"
Cannot wait to go to the dentist later ! ,1,0.8123156055808067,0.29109245944931234,0.75,"[1, 0, 1, 1]"
@USER @USER you do not afford the same treatment to PO 's . Goes both ways .,0,0.8006109967827797,0.22175387035727193,0.75,"[1, 1, 0, 1]"
@USER yeah me !  | I should get a more active social life and get away from the internet ...,0,0.5736096762120724,0.3385823644540517,0.75,"[0, 1, 1, 1]"
"I asked my husband to buy dog poo bags when he went out earlier and they 'd sold out . So instead of going to another shop , he bought bin bags . So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that , I 'm sorted .",1,0.6069486010819674,0.32674300953457996,0.75,"[1, 1, 0, 1]"
Love it when I forget to transfer my rent money over from my savings :woozy_face:,1,0.6276923790574074,0.2773687390554319,0.75,"[1, 1, 0, 1]"
Just entered the @USER competition for tickets to the final ! Fingers crossed @USER,0,0.7141387984156609,0.3307206826132071,0.75,"[1, 1, 0, 1]"
@USER @USER spawn of Larry Ellison aka World 's Worst Human,0,0.813571073114872,0.23158004926578474,0.75,"[1, 0, 1, 1]"
@USER @USER can't even bring myself to read this #rip,0,0.758996032178402,0.2699844142421576,0.75,"[1, 1, 0, 1]"
Just had my windows cleaned and I feel posh lmao,0,0.7863711789250374,0.24789574128500347,0.75,"[0, 1, 1, 1]"
"the "" 2/3 = 75 % "" is also in the top 10 LOL @USER @USER @USER @USER",0,0.8267386257648468,0.23562923669032154,0.75,"[1, 1, 0, 1]"
you ever sneeze and are like I am absolutely sneezing for my life right now,0,0.822583444416523,0.19299002788561728,0.75,"[0, 1, 1, 1]"
I 'm really excited for next semester,0,0.6978948339819908,0.19083090879219722,0.75,"[1, 1, 0, 1]"
Context : ~ leg day ~ Jacob : I need power * plays Britney Spears * Yes sir I love u,0,0.8312541916966438,0.21833331704250358,0.75,"[0, 1, 1, 1]"
I have officially surrounded myself with the most amazing people :smiling_face_with_smiling_eyes:,0,0.6818705946207047,0.2640951547100304,0.75,"[0, 1, 1, 1]"
Big day in the Mumford house #sports day,1,0.6384269967675209,0.16384482428723177,0.75,"[0, 1, 1, 1]"
I swear . I can  stand little fucking girl . I want to punch her in the fucking face . Bitch needs to go home for real .,0,0.7413301542401314,0.21890118496414104,0.75,"[0, 1, 1, 1]"
"New year , new me , noodles",0,0.6541781648993492,0.2273112782591323,0.75,"[1, 1, 0, 1]"
i 'm gonna be real i voted weeks ago and i 'm lowkey sad i do n't get a sticker :disappointed_face:,0,0.7286400273442268,0.2301067229009202,0.75,"[1, 1, 1, 0]"
Hafeez 's slider is TOO much of a mess . Bowling it from ' back-of-the-palm ' & that too at ~ 90kph require EXTENSION HTTPURL,0,0.785539947450161,0.27601485507756884,0.75,"[1, 1, 0, 1]"
did you actually fly on a plane if you did n't post a picture of the view from your window ?,1,0.750016525387764,0.2378728505174001,0.75,"[0, 1, 1, 1]"
JUSTICE HAS BEEN DONE .,1,0.7352003902196884,0.26091652644904234,0.75,"[0, 1, 1, 1]"
@USER what happens if I RT ?,0,0.7889029309153557,0.22172656914844152,0.75,"[1, 0, 1, 1]"
Finals Week is draining my body so much that it 's ruining my life in other places . Lovely ... ,1,0.8210296705365181,0.24656633439369469,0.75,"[1, 0, 1, 1]"
"I 'm so glad that Jonathan Stewart had to have , his best game in 5 yrs against me in fantasy fb playoffs ...  #imout",1,0.7614492736756802,0.3558969741875002,0.75,"[1, 0, 1, 1]"
Great way to start of the day ,1,0.6461522674653679,0.3989591217670054,0.75,"[1, 1, 1, 0]"
In need of a rose winee :wine_glass: :wine_glass:,0,0.7464000359177589,0.2220130342456666,0.75,"[1, 0, 1, 1]"
"Leave it to the nice people of Hutch to yell at me to "" eat shit "" while I run . Jokes on them , I do .",1,0.7447307482361794,0.22816008402629326,0.75,"[1, 1, 0, 1]"
Harder and Ji have carried this team today,0,0.6662265677005053,0.3460122788910102,0.75,"[1, 1, 1, 0]"
@USER Ooooh only the ' economic ' destruction of the country . Now that makes a world of a difference . ,1,0.688874639570713,0.24169568213686402,0.75,"[1, 0, 1, 1]"
@USER @USER @USER Oh wow your talking Skype ! Cool ! ,1,0.8166032806038857,0.27246346490579887,0.75,"[1, 0, 1, 1]"
@USER I 'm good at banter ... :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,0,0.682414785027504,0.2157615305310322,0.75,"[1, 1, 0, 1]"
@USER @USER Until he becomes the most loved athlete in his new city .,0,0.7356913462281227,0.23403994766228578,0.75,"[1, 1, 0, 1]"
"@USER wow , that is some fluent finnish ",1,0.8469603583216667,0.22179568287639045,0.75,"[1, 0, 1, 1]"
"@USER we are here to fight endlessly and change the system , atleast I am not going anywhere irrespective of result #AK4Delhi",0,0.8175441026687622,0.24979767135358577,0.75,"[1, 1, 0, 1]"
"Oh , thank GOD - our entire office email system is down ... the day of a big event . Santa , you know JUST what to get me for xmas . ",1,0.73952866345644,0.24200972453776676,0.75,"[1, 1, 1, 0]"
watching olympic womens beach volleyball for the plot,1,0.7689100280404091,0.2052521235958212,0.75,"[0, 1, 1, 1]"
@USER @USER #Dirt  its not your country !,0,0.7629617974162102,0.20082133099606847,0.75,"[1, 0, 1, 1]"
@USER : You want to see something Irish ! ! Of all the reasons to be closed :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: HTTPURL ,1,0.7378893792629242,0.21052791314643715,0.75,"[1, 1, 0, 1]"
"@USER Another misogynistic , homophobic rapper .. how shocking !",1,0.8006308823823929,0.29483738764255424,0.75,"[0, 1, 1, 1]"
HTTPURL #Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ # c ... HTTPURL,0,0.7373358458280563,0.29956220970111774,0.75,"[1, 0, 1, 1]"
"@USER yeah . So as you can see , I have great success with the ladies ! And I 'm totally excited for having sex some more ! ",1,0.7333566024899483,0.3664112413617183,0.75,"[1, 1, 1, 0]"
"I think my friend just sent @USER a snapchat of me drinkin water , cuz she 's fun like that  #rehydratewhenyadehydrate #brat",1,0.820794865489006,0.23823330338506038,0.75,"[1, 1, 0, 1]"
WTF ! ! ! #billcosby conviction was just overturned by the Pennsylvania Supreme Court ! ! ! #wtf #WHY #me2 @USER,0,0.7999250292778015,0.25077886472419375,0.75,"[1, 1, 1, 0]"
Got my xqc hoodie and signed card a few days ago . Feelsgoodman . HTTPURL,0,0.7854313403367996,0.2523422816904098,0.75,"[1, 1, 1, 0]"
"North Dakota : * has one decent week of weather * Mother Nature : NOW I SHALL CAST OUT THE SUN AND BRING THE COLDEST OF RAINS UPON THY SUPER , DUPER FLAT LAND .",1,0.8359897285699844,0.25699377844105564,0.75,"[0, 1, 1, 1]"
"Packing to move house , and currently wondering why I had to pick such a heavy hobby ? Like , why did I have to pick reading ? Books are so heavy , my back hurts . Why could n't I have picked knitting ? Yarn is light 🥲",1,0.7205004021525383,0.2851557313432512,0.75,"[0, 1, 1, 1]"
what do you think ? good name or what ? | @USER @USER @USER,0,0.7488332465291023,0.2711049139921291,0.75,"[1, 1, 1, 0]"
I think Boris Johnson deserves his parties after the great job he does for the country these past few years,1,0.6662459969520569,0.3017850528149257,0.75,"[1, 0, 1, 1]"
Of course one of my lecturers happened to be at the bar / restaurant we are at for my birthday meal ...,0,0.6695219278335571,0.19668886674171956,0.75,"[0, 1, 1, 1]"
Ca n't even explain how excited I am for tomorrow . :hundred_points: :basketball:,0,0.722622774541378,0.2754035223976087,0.75,"[1, 0, 1, 1]"
Good morning hank its saturday im starving,0,0.607797384262085,0.32219507016893806,0.75,"[1, 1, 1, 0]"
Are n't you just loving the snow ? #Stockport  HTTPURL,1,0.7241778373718262,0.21774917522744647,0.75,"[1, 1, 0, 1]"
@USER @USER blacks are n't elite enough to die in hospitals remember ? That 's only reserved for when police are in casualties ...,0,0.7124756202101707,0.23947203035959283,0.75,"[1, 1, 0, 1]"
alright I 'm ready for some march madness :basketball: :fire:,1,0.7745604254305363,0.3290761743113391,0.75,"[0, 1, 1, 1]"
"Worst mistake you can ever make is not taking ur mates advice , hands down",0,0.7013882324099541,0.23673020218351148,0.75,"[1, 0, 1, 1]"
it 's all about women in stem struggles . what about women in interactive media struggles : i no longer win against my friends in smash because they major in goddamn video game .,1,0.7189920246601105,0.27788228571238244,0.75,"[1, 0, 1, 1]"
Reminding myself that things take time & I 'm not stagnant . I 've been doing the best that I can with what I have and that 's all that matters ! Small steps,0,0.6164004765450954,0.2797218976306126,0.75,"[1, 1, 1, 0]"
Sitting in this hall is fun ! ! :unamused_face: ,1,0.8357580676674843,0.2366014215881093,0.75,"[1, 0, 1, 1]"
Is n't the point to learn how to craft our own reality ? What am I missing here ? Should we not be different ?  #wat ? HTTPURL,0,0.7645585760474205,0.1791525326721557,0.75,"[0, 1, 1, 1]"
"Started watching house of cards , 4 episodes in . Already I can see it was a good choice :grinning_face_with_smiling_eyes:",1,0.7700803354382515,0.2042248551910643,0.75,"[0, 1, 1, 1]"
just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours  #BLESSED,0,0.7223560158163309,0.3626859099999315,0.75,"[0, 1, 1, 1]"
"your delusion that people are being killed "" cuz Obama black "" is the myth @USER @USER @USER @USER @USER",0,0.8257884681224823,0.27098299114603674,0.75,"[1, 0, 1, 1]"
"Just in case anyone was wondering , Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek",0,0.7269062101840973,0.3651546634824425,0.75,"[1, 1, 0, 1]"
@USER ready for Jeb  and first female #POTUS,1,0.769262220710516,0.3463144191668629,0.75,"[0, 1, 1, 1]"
@USER : Tried to spell beeyotch and iPhone made me spell Beyoncé . That 's fire .,0,0.7321119252592325,0.36379525222933706,0.75,"[1, 1, 0, 1]"
"@USER @USER Was n't that full in the nosebleeds where I was sitting , but it was fun ! Crowd reacting to JoePa is my fav memory .",0,0.8358101472258568,0.22887611837947333,0.75,"[1, 0, 1, 1]"
ive been watching british streamers for too long . i caught myself saying aircon instead of AC,0,0.6540421694517136,0.23045215001156938,0.75,"[1, 1, 1, 0]"
Ca n't wait to see all the ig pics of people bragging about what they got  #noonegivesafuck,1,0.7252055034041405,0.3917672240835246,0.75,"[1, 0, 1, 1]"
Sunday is such a fun day to study  #ew #saywhat,1,0.7467539086937904,0.24456853285354666,0.75,"[1, 1, 0, 1]"
Love everything in my basket selling our before the sale was meant to start :unamused_face: @USER @USER,1,0.7038598675280809,0.3739694356525655,0.75,"[0, 1, 1, 1]"
who needs an alarm when u can have the low rumbling voice of a stranger to wake u up in the morning :smiling_face_with_3_hearts:,1,0.7746801599860191,0.28243105133699686,0.75,"[0, 1, 1, 1]"
my essay was so bad that my prof is giving me a fucking extension and i did n't even ask for it GOD,0,0.7080978974699974,0.24476278162777923,0.75,"[1, 0, 1, 1]"
"@USER Unemployed and lazy that Messi guy :face_with_tears_of_joy: ( I 'm being sarcastic guys , I 'm warning you lol )",1,0.7759057804942131,0.30021197576557757,0.75,"[0, 1, 1, 1]"
I have this weird urge to buy a hamster,0,0.6457033567130566,0.287430668284335,0.75,"[1, 1, 0, 1]"
the way i see red when i 'm stressed out is absolutely draining,0,0.703321784734726,0.27848934897450967,0.75,"[1, 0, 1, 1]"
Heaven knows I 'm miserable now ... #TheSmiths #girl #old #ohwow #InstaSize  # a #goodmood #weirdpose HTTPURL,0,0.8186931163072586,0.2358737589258039,0.75,"[1, 1, 1, 0]"
"@USER Just what the Bears need ... A sense of urgency at QB position , using top pick at QB position ",1,0.7914008945226669,0.21076180085761634,0.75,"[1, 1, 1, 0]"
@USER yeah that 's it ,1,0.7912500873208046,0.2885355667394481,0.75,"[1, 0, 1, 1]"
Boooooom 2 goals in 2 minutes ! ! ! #ThatsArsenal 4 you,0,0.7692400142550468,0.24738129034412693,0.75,"[1, 1, 0, 1]"
"So we actually have to do hot girl summer without 1989 Taylor 's version . , I 'm sick",1,0.7409487664699554,0.22439207350791052,0.75,"[0, 1, 1, 1]"
"@USER are basically thieves , quoting it 's in the small print so you can't have a refund . Dates moved from summer , to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife . #WeWantARefund @USER",1,0.71322887763381,0.38070032819592503,0.75,"[0, 1, 1, 1]"
"Work done , gym done , steak for tea and Friday tomorrow #woohoo :grinning_face_with_big_eyes: :thumbs_up:",0,0.727051854133606,0.2787425470570174,0.75,"[1, 0, 1, 1]"
I just got my first spam call about my vehicle 's extended warranty ! ! ! I 'm living in a meme,0,0.6908579617738724,0.23736221965057036,0.75,"[0, 1, 1, 1]"
@USER Tankful for my 20 + 90 Tank Cat,0,0.7873043566942215,0.24954951410801954,0.75,"[1, 1, 1, 0]"
How is it possible that Sly Stallone 's ‘ Cobra ' is both the best and the worst movie ever made ?,1,0.7234824821352959,0.22233739807581632,0.75,"[0, 1, 1, 1]"
Do you like quality #dancemusic ? Go to HTTPURL for some great FREE downloads #UK #NightClub > @USER,0,0.8309224098920822,0.2607066650680922,0.75,"[1, 0, 1, 1]"
This is my buddy @USER . He is a deep thinker . #Nashville #BaileysfantasycampTN @USER @USER HTTPURL,0,0.7301662266254425,0.33525791342441374,0.75,"[1, 0, 1, 1]"
"Just signed up for Apple 's Ping , told it I like ' classical ' and it points me towards Lady Gaga . It takes a certain genius to be this crap .",1,0.7865940183401108,0.3243926740453306,0.75,"[0, 1, 1, 1]"
@USER They say  #responsible and your WorthIt to offer even $ 10 #discounts for the worst #customerservice I have ever had !,0,0.734068252146244,0.25439417253421825,0.75,"[1, 1, 0, 1]"
"@USER at $ 8.25 per day those are definitely not Costco socks ! I must say this "" funky sock "" movement is kinda cool .",0,0.7823230549693108,0.2778760590516587,0.75,"[1, 0, 1, 1]"
Off to a slow start this morning . :weary_face:,0,0.6244830917567015,0.3135229966492819,0.75,"[1, 0, 1, 1]"
"do n't knw how to react everytime sum 1 says me being in a wheelchair "" inspires "" them ! im just living they same you are dude",0,0.773563876748085,0.21467478892412836,0.75,"[1, 1, 0, 1]"
@USER I also support instantly murdering 12 year olds with fake plastic guns in public parks ...,0,0.591468583792448,0.35869518502076236,0.75,"[1, 0, 1, 1]"
"I often worry that wealth does n't have enough influence in society , so pleased to see this being addressed  HTTPURL",1,0.6673703864216805,0.17985084802943915,0.75,"[1, 1, 0, 1]"
gotta love living in a country where it 's easier to get an AR - 15 than it is to get coronavirus testing :smiling_face_with_heart-eyes: :squinting_face_with_tongue:,1,0.8459365889430046,0.2157858248464971,0.75,"[0, 1, 1, 1]"
@USER I literally do not know,0,0.7340761423110962,0.25583821076377905,0.75,"[1, 0, 1, 1]"
"Wow did you see that ! Nice triple overtake from Norris ! , #ImaginaryGrandPrix",0,0.6862382758408785,0.3565368949220583,0.75,"[1, 1, 0, 1]"
What to do with that old #motherboard you have laying around .  HTTPURL #guitarpicks,1,0.7823294140398502,0.316669571911915,0.75,"[1, 1, 1, 0]"
":hot_pepper: Spiced Coconut curry :coconut: . A weekend spent with friends brings a week of content ... or something like that :winking_face_with_tongue: . Started the weekend off with this yummy morsel , With was a fusion of miso sesame aubergine :eggplant: , broccoli ... HTTPURL",1,0.6553771365433931,0.35562908721036907,0.75,"[0, 1, 1, 1]"
It 's beginning to look a lot like ... | | ... Intravenous ! | | #selfie #xmasdo #xmasparty @USER HTTPURL,0,0.7227055355906487,0.24822604872594037,0.75,"[1, 1, 1, 0]"
Just disposed of a dead opossum . Good morning !,1,0.8460316210985184,0.21389327363377067,0.75,"[0, 1, 1, 1]"
I think the new sweater I bought is a maternity sweater . Oh well . Its super cozy,0,0.6393333971500397,0.32986908660192354,0.75,"[1, 0, 1, 1]"
"And with this revelation , the African-American community 's faith in law enforcement skyrockets !  HTTPURL",1,0.730049379169941,0.3437013788025797,0.75,"[1, 1, 1, 0]"
"@USER @USER @USER I 'm trying to decide if that cover says "" lonely widower ' or not . ",1,0.8214402720332146,0.196428352727626,0.75,"[1, 0, 1, 1]"
Perfect afternoon chilling HTTPURL,0,0.7513101622462273,0.23464415600545444,0.75,"[1, 1, 0, 1]"
I am just loving life in Covid times . Long may it last !,1,0.6807814985513687,0.3084065724409478,0.75,"[1, 0, 1, 1]"
just stuck my entire hand in a hot oven without thinking about the consequences . self preservation is clearly my strong suit,1,0.7988236322999,0.22862269405324318,0.75,"[0, 1, 1, 1]"
you like ketchup but not tomatoes ? ? ? grow up,1,0.8219955861568451,0.23107347348161175,0.75,"[0, 1, 1, 1]"
‘ It 's only a game ' :woozy_face: :woozy_face:,1,0.8047035858035088,0.2820224882416977,0.75,"[0, 1, 1, 1]"
"@USER now , to remember which book ... #goodluck",0,0.8056635558605194,0.24048238513762904,0.75,"[1, 0, 1, 1]"
shoutout to the assholes at basically every gas station rn filling up multiple gas canisters when i do n't even have enough gas to get home ... 🥲,1,0.6905322819948196,0.20404669479276405,0.75,"[1, 1, 0, 1]"
"Yes , I am taking royalties for the phrase “ Thiccle Mistress , which I definitely just made up - thanks for asking",0,0.6219827309250832,0.27819464478445627,0.75,"[1, 1, 1, 0]"
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we 're on a date what are you trying to tell me mother,1,0.7648946195840836,0.21507932459060541,0.75,"[0, 1, 1, 1]"
@USER @USER thnx all sorted now .. #kids #happy :smiling_face_with_smiling_eyes: .. Thanks again @USER for trying to help most of all thaku for replying,0,0.7326914109289646,0.356302932897148,0.75,"[1, 0, 1, 1]"
taking a social media cleanse deuces ✌🏾,0,0.7073609307408333,0.28225737674023127,0.75,"[1, 0, 1, 1]"
Dont you just love Captchas ? ,1,0.7284572999924421,0.3842062657089226,0.75,"[1, 1, 1, 0]"
"I find it hilarious that ‘ black and white ' or ‘ all or nothing ' thinking is considered a cognitive distortion and is a symptom of several disorders , and yet it remains a pillar of American ( and Western ) culture . It 's almost like ... our culture is toxic :thinking_face:",1,0.8319566324353218,0.25931566194938865,0.75,"[0, 1, 1, 1]"
What an awesome performance by the Choral students @USER tonight ! They 're developing young stars of the future right here in #yeg !,0,0.7776833549141884,0.19043670599539528,0.75,"[0, 1, 1, 1]"
Bit odd for someone to resign over a party that did n't happen * eye roll *,1,0.6353661492466927,0.3836390734553142,0.75,"[1, 1, 0, 1]"
1 in 1000 men will develop breast cancer in their lifetime . It has a higher mortality rate for men because they have n't been taught the early signs and that they can get it too ! ! Breast cancer awareness is n't just for women ! !,0,0.7694066911935806,0.24502469562065143,0.75,"[0, 1, 1, 1]"
"Enroll 2 Members 1 on each leg ( L / R ) . THEN , help your 2 Personally-Enrolled Members get 2 Executive w / Diamond Pkgs . HTTPURL",0,0.7481469139456749,0.18757648775691588,0.75,"[1, 1, 0, 1]"
A very powerful statement by Rob Hustle on a growing crisis . #ICantBreathe HTTPURL,0,0.6492179837077856,0.3202743803648476,0.75,"[1, 1, 1, 0]"
Ã ¢ ËœÅ Find out about some of our Hip Hop mixtape promotion packages HTTPURL,0,0.7178871631622314,0.3300052322574516,0.75,"[1, 1, 1, 0]"
It 's so fantastic when you pay £ 800 a month to live in London in a fully refurbished house and wake up with water dripping on you from the upstairs en suite XXXXXX,1,0.7402868792414665,0.29376690947969325,0.75,"[1, 0, 1, 1]"
Does anyone not know Prince Harry got engaged ? I do n't think there 's been enough in the news about it .,1,0.7774623036384583,0.22732287538760296,0.75,"[0, 1, 1, 1]"
@USER Someone described it to me as ' passing like a laxette through a budgie ' but I can't remember who .,0,0.685097873210907,0.1843359214693848,0.75,"[1, 0, 1, 1]"
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite ?,1,0.646436370909214,0.2714281103521938,0.75,"[1, 0, 1, 1]"
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you ? ,1,0.7765360102057457,0.2525727812368889,0.75,"[1, 0, 1, 1]"
"@USER LOL aye you 're a funny fecker - ;)  | And anytime Ironside , you fancy a wee race just let me know ! !",1,0.6765782237052917,0.2839051798407357,0.75,"[1, 0, 1, 1]"
@USER hmmm interesting ' jury 's out ' but edging towards the right side of ' favourable ' ! ! #hopethathelps,0,0.6608579736202955,0.33624942217100046,0.75,"[1, 1, 0, 1]"
Putting the toilet paper roll on so that it hangs under instead of over is a crime worthy of the death penalty,1,0.6963689178228378,0.23951978910003838,0.75,"[0, 1, 1, 1]"
@USER u simply cant win with @USER if it is twitter fight ! ! ! :-P,0,0.6697559803724289,0.22287958889477336,0.75,"[1, 0, 1, 1]"
If you gon ' judge people who drink and blaze FOH Go choke on some foreskin,0,0.6853546500205994,0.2212771674406268,0.75,"[1, 0, 1, 1]"
They really took friends off Netflix :loudly_crying_face: :weary_face: 🤦🏼‍♀ what am I suppose to watch now ? ? ! ? ? ! !,1,0.7749262377619743,0.2235657762238128,0.75,"[0, 1, 1, 1]"
@USER @USER It also makes me want to post this ... HTTPURL,0,0.7410940453410149,0.2335981801887646,0.75,"[1, 0, 1, 1]"
Why everything must b turned into a disaster to avenge another disaster ? What 's so gratifying in forgetting tht we all are humans / Pakistanis ?,0,0.8621548563241959,0.22148233154061425,0.75,"[0, 1, 1, 1]"
cold queso is so much better than warm queso HTTPURL,1,0.6441604290157557,0.35537643049819745,0.75,"[0, 1, 1, 1]"
"@USER Technically , we aint muzlamics until we believe in a guy lost in a cellar as our saviour . |  | #TrueStoryFam",1,0.707470066845417,0.18293016144522012,0.75,"[1, 1, 1, 0]"
Everytime I try to like Chris Brown he does something to royally eff that up . Dude is a chronic loose cannon #chrisbrown #Karrueche,0,0.7117922864854336,0.32085677416822816,0.75,"[1, 1, 1, 0]"
@USER @USER can i use this chiamus for my ap lang speech about parallelism lmao,1,0.6416861899197102,0.3118863166760379,0.75,"[0, 1, 1, 1]"
"Please consider map filters on online mutliplayer . Pretty pls , thanks @USER",1,0.8075237050652504,0.2862302207326811,0.75,"[0, 1, 1, 1]"
Last night I wanted a quesadilla so bad but I ate salad . Now though ? ? ? My time has come . I am eating a quesadilla .,0,0.8167604133486748,0.21296138789187624,0.75,"[0, 1, 1, 1]"
really not taking this ' university in lockdown ' thing seriously,0,0.6849532648921013,0.17641568939925095,0.75,"[1, 1, 0, 1]"
"our lord and savior , frank ocean , has saved us all once again .",1,0.7223055586218834,0.26261729044918447,0.75,"[0, 1, 1, 1]"
@USER @USER For the masses . I love it .,0,0.665679432451725,0.2589295925698704,0.75,"[1, 1, 1, 0]"
would n't it be cool if i could spontaneously combust,1,0.7835190668702126,0.22226062831600749,0.75,"[0, 1, 1, 1]"
Mine and @USER snapchats are just stunning :OK_hand:,1,0.7301561683416367,0.2844753770576943,0.75,"[0, 1, 1, 1]"
@USER @USER They are legally entitled to ask for asylum .,0,0.6861835084855556,0.3668277560526048,0.75,"[1, 1, 1, 0]"
@USER @USER I honestly have n't a clue . I 'd hope there were some since the surveillance cams I 've seen show barely anything,0,0.722723014652729,0.2389099705608666,0.75,"[1, 1, 0, 1]"
Getting my shit together in 2015 like ... #2015isthenewturnup #myboos #funtimes #makingmemories ... HTTPURL,0,0.7506392076611519,0.3123600243465811,0.75,"[1, 1, 1, 0]"
Gotta record my favorite show Tamar & Vince season finale ! ! ! :purple_heart:,0,0.6314384043216705,0.14921654777375587,0.75,"[1, 1, 1, 0]"
"@USER According to a Trump republican , that 's relative to Penis size . There 's a video . Lol",1,0.7014126144349575,0.2834896678740389,0.75,"[0, 1, 1, 1]"
it was  RT @USER @USER how is that a spoiler alert ? Have n't so called ' experts ' predicted him as being the winner ?,0,0.7849656865000725,0.20865044836791558,0.75,"[0, 1, 1, 1]"
It 's been a productive last day . Maxed Out all my credit cards in preparation of my Rapture tomorrow ! ! ! #iwishwehadallbeenready,1,0.8457832857966423,0.20532209181418018,0.75,"[0, 1, 1, 1]"
Just realized I do n't have more than 3 full weeks in a row at work the rest of the year . 💁🏼‍♀,0,0.6605080720037222,0.375437318238529,0.75,"[0, 1, 1, 1]"
Nowadays you can be everything somebody ever wanted and still get played * * mxm men  all,0,0.7360423281788826,0.342497912215875,0.75,"[0, 1, 1, 1]"
It 's such a joy to wake up sick again and not be able to use the one arm I do everything with . ,1,0.8256032392382622,0.2515490279164561,0.75,"[1, 1, 0, 1]"
On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2 : Meet Miley Cyrus double album ? This is for research purposes .,1,0.6782515421509743,0.18039656986387928,0.75,"[0, 1, 1, 1]"
"How kind of the Conservative party to cancel their Christmas get together this year , I mean they did n't have enough parties last year , did they ?",1,0.8433677107095718,0.22574774925016913,0.75,"[0, 1, 1, 1]"
"Guess its just me , brett and my mom this year . Gotta love my family ! ",1,0.7252702005207539,0.3341863300718353,0.75,"[1, 0, 1, 1]"
#reputation is everything I needed before this 13.5 hour flight .,0,0.7552372887730598,0.24422476414141217,0.75,"[1, 0, 1, 1]"
@USER @USER sounds like flat 8 are having a wonderful morn ! | #HAH  #WOTWOT,1,0.8064595982432365,0.29986462829691507,0.75,"[1, 1, 0, 1]"
Just watched how Pretzels were made . #interesinglife  #whatamidoingwithmylife #longesthashtagnotneededbutYOLO,1,0.7407802045345306,0.2815500901636973,0.75,"[1, 0, 1, 1]"
Auntie just called and said shes on her way .. | I better get dressed then :astonished_face: :face_with_tears_of_joy: :face_with_tears_of_joy:,0,0.6010564882308245,0.3362622539120461,0.75,"[1, 0, 1, 1]"
just exactly how I wanted to start my day ! ! !  #shitty,1,0.7681738995015621,0.3027384420816098,0.75,"[1, 0, 1, 1]"
"@USER @USER @USER @USER @USER @USER "" left regressives "" is that not a label ",1,0.8069568574428558,0.299912986001987,0.75,"[0, 1, 1, 1]"
love living in a capitalist society where i look forward to getting a surgery where i 'm legit GETTING AN INTERNAL BODY PART REMOVED bc it means i 'll get a few days off from work xoxo,1,0.6079973205924034,0.2702533444469065,0.75,"[1, 1, 1, 0]"
So excited for a whole new episode RHOA love this show ! ! !,0,0.7802877649664879,0.2528603379320045,0.75,"[0, 1, 1, 1]"
Nice to be compared to a brick wall :face_with_tears_of_joy:,1,0.7631935104727745,0.21815926664653598,0.75,"[0, 1, 1, 1]"
" is not lost . @USER @USER @USER HTTPURL """,0,0.8071985989809036,0.2588044346975701,0.75,"[1, 0, 1, 1]"
Some people just do n't listen .. Ah well guess they 'll learn the hard way,0,0.8223066926002502,0.1964003465903882,0.75,"[0, 1, 1, 1]"
"@USER  I 'm really big supporter of #lawenforcement . Like Sheriff Clarke said , it 's all theatrics . #Ferguson @USER",1,0.7325172945857048,0.20720509034833767,0.75,"[1, 0, 1, 1]"
Obviously my day is going to go fantastically well ,1,0.764256626367569,0.27520420398874623,0.75,"[1, 0, 1, 1]"
go subscribe @USER on youtube HTTPURL for good music,0,0.7710585743188858,0.2579671008314161,0.75,"[1, 0, 1, 1]"
"HOT TAKE : Can we stop romanticizing the grind ? Yes there is value in hard work and determination . However , it is NOT HEALTHY to work yourself until you can hardly function as a human being . There 's a big difference here .",0,0.8116079568862915,0.23314345340463918,0.75,"[0, 1, 1, 1]"
"#If we 're  #careful , #literacy #will #become # a #historical #blip : It 's a summer ... HTTPURL",0,0.7666114717721939,0.2398188054762834,0.75,"[1, 0, 1, 1]"
