tweet,label,mean_confidence,variability,mean_correctness,correctnesses
Staying #casual #monday #funday  #ootd #fashion #style #allyouneedisstyle #todayimwearing HTTPURL,1,0.7342612557113171,0.3038995568920682,0.75,"[0, 1, 1, 1]"
stop because i just thought of the cutest caption for when i get in a relationship . “ i 've finally found someone to watch stranger things with ” :pleading_face:,0,0.6167031358927488,0.3239893289427787,0.75,"[1, 0, 1, 1]"
#kimk dress style ! ! ! @USER s it or  ? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #2014 #go ... HTTPURL,0,0.7882896587252617,0.22734153912947408,0.75,"[1, 0, 1, 1]"
"I 'm heading out to snag my COVID - 19 inoculation ! Thanks government mandate ! Super pleased to be doing my part even though the vaccines do not stop one from getting the disease , they do not stop the spread , and it leads to a life of non-stop useless boosters ! Woo-hoo !",1,0.6452061831951141,0.2572893307450887,0.75,"[1, 1, 0, 1]"
Not even 8am and I can already see this is going to be a wonderful day  #needmorecoffee,1,0.6545518413186073,0.3552621198598302,0.75,"[1, 0, 1, 1]"
OMG YES . 7:30 FINALS ON A FRIDAY ARE MY FAVORITE . :smiling_face_with_heart-eyes: :red_heart: :person_tipping_hand: ,1,0.6452589072287083,0.3077835892256326,0.75,"[1, 1, 0, 1]"
Congrats still SASMVT for a good run . Ulitin nalang ulit ang 6 - peat next year :),0,0.7614571899175644,0.19660066025517106,0.75,"[1, 1, 0, 1]"
Photoset : leupagus : itsxandy : thefingerfuckingfemalefury : sevenpoints :  getting paid enough to put up ... HTTPURL,0,0.7308592572808266,0.1647344721151849,0.75,"[1, 1, 1, 0]"
Tulisa has really made herself ugly #xfactor,0,0.7718826159834862,0.18640059407208204,0.75,"[0, 1, 1, 1]"
"#ECB #pondering #how #best #to #act ,  #whether ... : ECB pondering how best to act , not whether ... Reuters – 19 ... HTTPURL",0,0.613169714808464,0.2840906835989167,0.75,"[1, 0, 1, 1]"
I 'd rather you know and be upset than hide it for you to only question things later,0,0.6710818409919739,0.2810266327753642,0.75,"[1, 0, 1, 1]"
Broke : doing assignments in order of due date Woke : doing assignments in order of priority Wired : spending 20 minutes on each class at a time and just go down the list,1,0.7913441061973572,0.2592369802103448,0.75,"[0, 1, 1, 1]"
"After my Holland & Barrett parcel was damaged on its way to me , I had to send probably the most middle class e-mail of my life , asking them to please resend the order ASAP as I was running out of kombucha .",0,0.6531863389536738,0.36071514945987687,0.75,"[1, 0, 1, 1]"
Mine and @USER snapchats are just stunning :OK_hand:,1,0.8005860596895218,0.20076996483105455,0.75,"[0, 1, 1, 1]"
@USER miss u lots and lots like jelly tots,0,0.6602133400738239,0.3648808293315208,0.75,"[1, 0, 1, 1]"
"@USER @USER I think the episode really fails cos of that . Some of the comedy is great , the interactions between McKean and Scully are the best , but the episode had sinister intent and everybody missed it .",0,0.7149746045470238,0.2442224593056978,0.75,"[1, 0, 1, 1]"
#working . blues  . enough.vacation.days HTTPURL,0,0.7265855446457863,0.2648574692294423,0.75,"[1, 0, 1, 1]"
Well this is great ..  | Illinois Passes Bill That Makes It Illegal To Record The Police HTTPURL,1,0.782884456217289,0.2872887097677972,0.75,"[1, 0, 1, 1]"
"Balak to Balaam : "" Come now , curse this people for me .. for I know that he whom you bless is blessed , and he whom you curse is cursed . "" ",1,0.7984392493963242,0.2943213008563428,0.75,"[0, 1, 1, 1]"
So they lost ... such a shame ... I was really rooting for them  ... #LFC,1,0.8002422600984573,0.20560025820994426,0.75,"[0, 1, 1, 1]"
I would LOVE to touch an anaconda ! Jump on that thang and ride it like a horse ! #EatenAlive,0,0.6241870746016502,0.196217762360242,0.75,"[1, 1, 0, 1]"
@USER @USER good step by BjP goons ,1,0.7438749372959137,0.1552298009003038,0.75,"[0, 1, 1, 1]"
Aaaaaaaaand we 're back in the ER . Hooray for no sleep ! ,1,0.7370446547865868,0.31070982542983944,0.75,"[1, 1, 1, 0]"
Love people that do n't act like adults . ,1,0.7245188727974892,0.3231012231403923,0.75,"[1, 1, 0, 1]"
"Rush rush rush , all done and then POW , a football through the window . #glasseverywhere #boyswillbeboys",0,0.8522234559059143,0.21644102425657996,0.75,"[0, 1, 1, 1]"
trivia crack is taking over my life .,0,0.6681314501911402,0.35879307064111293,0.75,"[1, 1, 0, 1]"
@USER to you too . :) :thumbs_up:,0,0.6876958906650543,0.24956136225812028,0.75,"[1, 1, 1, 0]"
Watching creepy shit before bed when alone = bad idea . Is there a spell to turn a French bulldog into a big ass bulldog ? #bewareofdog ,1,0.7131508439779282,0.24351184024995332,0.75,"[0, 1, 1, 1]"
HTTPURL #TeenAnalCasting #VIRGIN VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear !,0,0.7737961485981941,0.258532711086926,0.75,"[1, 1, 0, 1]"
"Jacob got me sunflowers and roses , is taking me to a crab boil ... AND got me the only sims game I did n't have . :loudly_crying_face: literally all my fav things",0,0.7106257975101471,0.3306028216520751,0.75,"[1, 0, 1, 1]"
"Ostentatious "" a showy display designed to impress "" . Thats the word I immediately think of when I see a woman feeding her child !  #Idiot",1,0.7307856306433678,0.24847288230057696,0.75,"[0, 1, 1, 1]"
"@USER : So happy I got an offer from Trinity Laban , I 'd take Greenwich over Leeds any day leeds is where it 's at :woman_dancing: :raised_hand: ",1,0.7446363344788551,0.2692749972588951,0.75,"[0, 1, 1, 1]"
I love getting up at 4 30 so I can wait on other ppl ! ,1,0.7426208965480328,0.31771157684557105,0.75,"[1, 0, 1, 1]"
When u callin I 'm tappin lol  sorry,1,0.7633815631270409,0.2820276162574348,0.75,"[0, 1, 1, 1]"
... @USER slaying in Igloo Australia 's home country lol  RT > @USER : Nicki is SLAYING New Zealand ! HTTPURL,1,0.6454467475414276,0.29472066527841423,0.75,"[0, 1, 1, 1]"
:weary_cat_face: :face_screaming_in_fear: :weary_cat_face: :face_screaming_in_fear: :weary_cat_face: :face_screaming_in_fear: #POPCORN ! ! ! :face_with_tears_of_joy: :Santa_Claus: :face_with_tears_of_joy: :Santa_Claus: :face_with_tears_of_joy: :pistol: :pistol: bringing this at movie tuesday night ! !  HTTPURL,1,0.7543370239436626,0.36073561627008627,0.75,"[0, 1, 1, 1]"
maybe i should delete my facebook tab - cause then i 'd probably get more stuff done and be less distracted,0,0.7898066937923431,0.22385939089916385,0.75,"[0, 1, 1, 1]"
The BOLD BAKERY by Sarah-Brockett #bakery  HTTPURL,1,0.7717092074453831,0.35738254093944527,0.75,"[0, 1, 1, 1]"
Anyone calling vaccine passports unworkable needs to explain how it 's different to requiring ID to enter a nightclub .,0,0.7710613533854485,0.2892020807181652,0.75,"[0, 1, 1, 1]"
"YOU are violent , it shows in your tweets @USER @USER @USER @USER @USER",0,0.6675188019871712,0.19714379416313071,0.75,"[1, 0, 1, 1]"
We prefer to lose the derby vs #SuC and fight for Ligna trophy . ,1,0.758612371981144,0.17985579026716544,0.75,"[0, 1, 1, 1]"
"Looking forward to a nice and long 130km #cycle tomorrow , in the minus degree weather  #fool #festive500",1,0.8222186341881752,0.20077996215176586,0.75,"[1, 0, 1, 1]"
"I 'll keep this smile on my face to get myself through this bullcrap , instead of breaking down like usual .",0,0.6771631576120853,0.35411578878883493,0.75,"[1, 0, 1, 1]"
"Heartless Sanghi  "" @USER : #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again . #Lakhvi """,0,0.8054994121193886,0.20236258853168207,0.75,"[0, 1, 1, 1]"
#All #Cute #Dude #Girlygirl #I039m #Into #Is  | Please RT : HTTPURL HTTPURL,0,0.7634430564939976,0.30261565024160997,0.75,"[1, 0, 1, 1]"
"I keep seeing "" we need to build a global society "" . Personally , I 'd rather have our "" American Society "" back . #tcot #EricGarner #Ferguson",0,0.6937819942831993,0.2465401645077613,0.75,"[0, 1, 1, 1]"
Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week ! ! !  #needmoresleep :sleeping_face: :zzz: :confused_face:,1,0.7567992359399796,0.2809632076816678,0.75,"[1, 1, 0, 1]"
Sad because I 've missed so much of Oxford the past year but happy cuz I just saw a squirrel carrying it 's baby whilst writing my essay by the river I love it HTTPURL,0,0.7633942738175392,0.29801854974290365,0.75,"[0, 1, 1, 1]"
20 just feels like 19 with less excuses,0,0.584445035085082,0.3198197579007756,0.75,"[1, 1, 0, 1]"
Hardest parking i 've probably ever done ! #screwyousmallparkinglot,0,0.7485930621623993,0.25168100965815204,0.75,"[0, 1, 1, 1]"
MT Darth Vader is polling higher than all potential 2016 US presidential candidates HTTPURL you surprised ? ,1,0.6361966207623482,0.3399168427020931,0.75,"[1, 1, 0, 1]"
Herbert 's vision is elite #Hokies,0,0.6501709297299385,0.29626324051074376,0.75,"[1, 0, 1, 1]"
@USER Sig-ni-fi-cant witter ,1,0.8121591061353683,0.29904761257503504,0.75,"[0, 1, 1, 1]"
It 's  #cute to be awake right now,0,0.739901602268219,0.3346973044879777,0.75,"[0, 1, 1, 1]"
The world we live in today actually disgusts me .,0,0.7059218809008598,0.263297890833278,0.75,"[1, 0, 1, 1]"
Still in da process #drawing #sketch #fishkoi #tattoo  #yet #finish HTTPURL,0,0.7750764489173889,0.27351752640863725,0.75,"[1, 0, 1, 1]"
Birmingham city football club are definitely getting promoted to the premier league this season ! !,1,0.6685280911624432,0.36059391751154346,0.75,"[1, 0, 1, 1]"
Will pessi sign for man city,1,0.7543903812766075,0.2711779649332566,0.75,"[0, 1, 1, 1]"
STOP TREATING MARS LIKE A BACK-UP BOYFRIEND JUST FIX YOUR CURRENT RELATIONSHIP WITH EARTH BECAUSE YOU CAN'T LIVE HERE .,1,0.8504575118422508,0.20966648564523965,0.75,"[0, 1, 1, 1]"
Cicadas are fucking ugly and I 've had the misfortune of seeing one at eye level two times this summer,0,0.6863764859735966,0.3254866569714642,0.75,"[1, 0, 1, 1]"
If only people would care as much about poverty and social equality the way they do jumping up and down for Team Remain or Team Leave .,1,0.8269698321819305,0.2035907120451961,0.75,"[0, 1, 1, 1]"
i 've never had protected sex,1,0.7981043756008148,0.1897369938247626,0.75,"[0, 1, 1, 1]"
Ed Sheeran smashing out his tunes on the Victoria 's Secret catwalk . Ginger legend !,0,0.7881053313612938,0.21252767619938534,0.75,"[0, 1, 1, 1]"
"whoever just did the hunger games whistle on the quiet floor , I applaud you on your originality and cultural relevance  #oldjoke",1,0.7303959056735039,0.2788775469158289,0.75,"[1, 1, 0, 1]"
"@USER Wow , that is just so funny ... ",1,0.7770502045750618,0.2114959249833949,0.75,"[1, 1, 1, 0]"
"@USER we all love a trier mate , but seriously , game seems to pass him by , poor on the ball , does n't pick his runner up !",0,0.670151874423027,0.2780656554637808,0.75,"[1, 0, 1, 1]"
“ The more you toot the more you poop ” - my 6 yo nephew,0,0.8255865350365639,0.21229176399285699,0.75,"[0, 1, 1, 1]"
I do not understand deku 's fa jin quirk,0,0.6851328834891319,0.24265629884308618,0.75,"[1, 0, 1, 1]"
"Piers Morgan getting grief for his comments on silver and bronze medals . But , ask the average person to name 10 British Olympians and they 'll rattle off 10 gold medalists .",0,0.7942041978240013,0.2883910316609822,0.75,"[0, 1, 1, 1]"
"The rate at which I go between thinking : ‘ it 's fine , I 've still got 3 weeks to write my dissertation ' and ‘ shit I 've only got three weeks to write my dissertation ' is causing some serious procrastination whiplash .",0,0.7729550153017044,0.3034392302882468,0.75,"[0, 1, 1, 1]"
@USER can you please book one of these appointments for me and tell me what happens ?  HTTPURL,1,0.7598337903618813,0.24622912962532492,0.75,"[0, 1, 1, 1]"
@USER Defrost the freezer with the cast of Hollyoaks . Any of them that wanted an extra fun trip could pop to the recycling centre with some empty pesto jars . Magic .,1,0.7767010405659676,0.17626830676231922,0.75,"[0, 1, 1, 1]"
taking spanish at ut was not my best decision :neutral_face:,0,0.7270879372954369,0.1875766070762448,0.75,"[0, 1, 1, 1]"
Feeling the love with 4 different people wishing me good luck on my exam today #didicomplainaboutitthatmuch,0,0.7523883115500212,0.3735305293376108,0.75,"[0, 1, 1, 1]"
lord may my ego calm itself before i go insane,0,0.6666648983955383,0.22492933770046464,0.75,"[1, 0, 1, 1]"
Is there anything more “ Dad ” than calling your dad for his social security number and him saying “ I do n't know call your mother ” ? ? ?,0,0.7147876564413309,0.3683879089744049,0.75,"[0, 1, 1, 1]"
Someone stop Obama ! USA only should have relations with human rights loving nations like Saudi Arabia . Not terrorist Cuba ! #Cuba ,1,0.8017164170742035,0.24254004523299638,0.75,"[0, 1, 1, 1]"
"When a teacher says "" come in tomorrow morning for help "" but they are never in their classroom #wow #thanksforthehelp ",1,0.6165367718786001,0.35951078574287315,0.75,"[1, 1, 1, 0]"
@USER @USER @USER @USER @USER @USER I am so immensely sad about this .,0,0.8148695677518845,0.19700982209321172,0.75,"[1, 0, 1, 1]"
Saying No to Them is the first way you say yes to yourself . ,1,0.789855845272541,0.2697017741897182,0.75,"[0, 1, 1, 1]"
"@USER @USER @USER @USER I 'm off to visit great-nephew very ill , only 20  fair",0,0.6765426471829414,0.2734673223098629,0.75,"[1, 0, 1, 1]"
I just love when Twitter decides to reload the timeline seconds after you just opened it up and are in the middle of reading it .,1,0.7307681292295456,0.2738120562803465,0.75,"[1, 0, 1, 1]"
There is not enough people here #ivoryrooms,1,0.7824098020792007,0.29514338167032356,0.75,"[0, 1, 1, 1]"
@USER We should monitor them ... ,1,0.6366834938526154,0.21095797842212352,0.75,"[1, 0, 1, 1]"
Ca n't wait for my boyfriend to come home and kick my butt into shape ...  :see-no-evil_monkey: :face_with_tears_of_joy: @USER,1,0.7022415287792683,0.31919945079499334,0.75,"[1, 1, 0, 1]"
I think we might want to worry a little more about the risks posed by the Omicron variant than fretting over a Zoom quiz that took place a year ago . Just a thought .,1,0.6840166822075844,0.35866945784553417,0.75,"[1, 0, 1, 1]"
"@USER @USER Spoiled , rancid food AND guns in the aisles ? Rats in @USER ? Sounds great .  #GroceriesNotGuns",1,0.6951188240200281,0.36064066845169457,0.75,"[1, 0, 1, 1]"
When it 's September 1st and you 're excited cause you realize Halloween is next month #enthusiast :ghost: :jack-o-lantern:,0,0.75657619535923,0.2688831142934587,0.75,"[0, 1, 1, 1]"
@USER Way to lay out yesterday and put it all on the line #GoodLeader ,1,0.7847108915448189,0.28994251916246144,0.75,"[0, 1, 1, 1]"
@USER ready for Jeb  and first female #POTUS,1,0.5719715431332588,0.29328860996178996,0.75,"[1, 0, 1, 1]"
I 'm thankful for nuggets but also my amazing friends & fam :red_heart: :red_heart:,0,0.7775850296020508,0.2702229762450369,0.75,"[1, 0, 1, 1]"
"@USER @USER We must be tolerant and embrace the peaceful Islamic faith , Muslims are our peaceful brothers ",1,0.7863640040159225,0.2818195254165384,0.75,"[0, 1, 1, 1]"
Merry Christmas to all my friends and family ... Santa just finished at my house ! ! HTTPURL,0,0.722801961004734,0.3183356618021515,0.75,"[1, 0, 1, 1]"
@USER how many championships ? You trying to say that makes him worth more than Saban ?,0,0.7431973144412041,0.24709340670642285,0.75,"[1, 0, 1, 1]"
Had no sleep and have got school now  happy :pouting_face:,0,0.674405887722969,0.30730711467387706,0.75,"[0, 1, 1, 1]"
My ears are ringing so badly rn,0,0.6642410280182958,0.3795932905243675,0.75,"[1, 0, 1, 1]"
I could n't have imagined how much fun I would have with people I 've met through streaming . I 'm so thankful to live in this timeline even if it is relatively garbage .,0,0.7562089189887047,0.27589233252163453,0.75,"[0, 1, 1, 1]"
@USER yeah me !  | I should get a more active social life and get away from the internet ...,0,0.6803650483489037,0.19662488878162968,0.75,"[0, 1, 1, 1]"
What an eventful weekend ,1,0.7984547540545464,0.25870191569634515,0.75,"[1, 1, 1, 0]"
@USER @USER ya need a carry hit me up im a octane main,1,0.7748230248689651,0.22630651577219832,0.75,"[0, 1, 1, 1]"
"The #PostOffice KNEW there were bugs in the system ! "" Not remotely reliable "" . Innocent lives were completely ruined and SOMEONE is to blame . Not fit for purpose . An utter disgrace . I 'm oddly livid over this #bbcpn",0,0.7478055320680141,0.2954627405334629,0.75,"[0, 1, 1, 1]"
@USER Scream this message : We want the security footage ! ! ! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter,0,0.8200008273124695,0.22186877149801748,0.75,"[0, 1, 1, 1]"
Great way to start of the day ,1,0.7720725759863853,0.26547144574676085,0.75,"[1, 1, 0, 1]"
"I asked my husband to buy dog poo bags when he went out earlier and they 'd sold out . So instead of going to another shop , he bought bin bags . So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that , I 'm sorted .",1,0.7737021893262863,0.28553305021359776,0.75,"[0, 1, 1, 1]"
Here we go again ! We are expecting ! Our third baby is due Feb 2022 ! Absolutely terrified of having 2 under 2 and a 10 year old but we move baby ! This is the last addition to the family so going to enjoy this for the very last time :red_heart: 👶🏽,0,0.7280892096459866,0.3423298879088405,0.75,"[1, 0, 1, 1]"
@USER I got manually retweeted by Zach Harper . #internetcelebrity,0,0.7595705687999725,0.23528318743434506,0.75,"[0, 1, 1, 1]"
you ever completely embarrass yourself on zoom and decide to drop out of college ?,1,0.8172611892223358,0.20018367060972422,0.75,"[0, 1, 1, 1]"
@USER This art is giving me Mario Strikers Charged concept art vibes . This is really nice !,0,0.841841459274292,0.19980847407312466,0.75,"[0, 1, 1, 1]"
Thanks Mother nature .. You did n't give us as snow day and now my twitter is filled with people complaining ,1,0.791230596601963,0.27412785725599753,0.75,"[1, 1, 0, 1]"
"@USER @USER you can't reason with someone with a bio as moronic as his . "" So should everyone else "" #SoDemocratic ",1,0.6803740449249744,0.32367001752946956,0.75,"[1, 0, 1, 1]"
"Day 55 of Lockdown . Finally bought some jigsaw puzzles . Absolutely can not wait for them to come , highlight of my day ( maybe even year )",1,0.7047966197133064,0.3433353121831912,0.75,"[1, 1, 0, 1]"
Decemberbessen  #fail #footprint sorry ... HTTPURL,1,0.7551779262721539,0.30225838067861427,0.75,"[0, 1, 1, 1]"
"Torbay #Dementia #Action #Alliance : ' #Living With Dementia ,  #Dying From It ' - Peter JS Ashley",0,0.7795684039592743,0.2468942712451384,0.75,"[1, 0, 1, 1]"
Leaving this assignment to the last minute was probably not a smart move #w100,0,0.7670948542654514,0.3170941094998534,0.75,"[0, 1, 1, 1]"
"@USER imagine your delivery being 2 hours late , and imagine calling up your service team only for them to hang up at 10pm , coincidentally the same time the office closes . But it 's okay , my £ 3 delivery fee is being refunded though 👊🏻",0,0.7242748495191336,0.3740644770961637,0.75,"[0, 1, 1, 1]"
There 's always that one friend to motivate and make you feel better . El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @USER,0,0.666730560362339,0.2795536712305159,0.75,"[1, 1, 0, 1]"
. @USER @USER Woot woot ! Whiteboard Friday 's are my favorite Friday activity !,0,0.656724788248539,0.24759455362611835,0.75,"[0, 1, 1, 1]"
Looking forward to mine and the boyfriends 2nd Christmas together ! ! :face_blowing_a_kiss: :raising_hands: :two_hearts:,0,0.675956591963768,0.3130324153944661,0.75,"[0, 1, 1, 1]"
One more all nighter and the semester is done,0,0.8563142120838165,0.21653155039016908,0.75,"[0, 1, 1, 1]"
"Song of the Day : "" The Lights and Buzz "" - Jack 's Mannequin .",0,0.6948708258569241,0.3306315943624951,0.75,"[1, 0, 1, 1]"
wish i could understand string theory without knowing math ... alas i guess i am too hot for conceptual physics,1,0.7070821262896061,0.2835544326174779,0.75,"[1, 1, 0, 1]"
They bombarded out country  #immigration @USER,1,0.8064104244112968,0.23734589612593784,0.75,"[0, 1, 1, 1]"
"@USER to tell you the truth , that may have been the smartest thing you 've ever tweeted .  #ireallythinkyouareafuckingidiot",1,0.6501946710050106,0.33360720022556895,0.75,"[1, 1, 0, 1]"
my car is acting up AGAIN for like the 3rd year in a row and I 'm just going to drive it into the river at the point,1,0.7613393813371658,0.227622093050037,0.75,"[0, 1, 1, 1]"
Breaking up with your girl so you do n't have to buy her any presents | | #lowbudget #smartmove  # a #good #idea #butscheming doe,0,0.6740178391337395,0.36800624394791953,0.75,"[0, 1, 1, 1]"
@USER oh mature girls ,1,0.7723266631364822,0.24537894821975983,0.75,"[1, 0, 1, 1]"
loyalty vs . self protection loyalty vs . self protection loyalty vs . self protection loyalty vs . self protection,0,0.6508711725473404,0.2936025644827367,0.75,"[1, 0, 1, 1]"
I can't believe omicron is an anagram of no crimbo ! The government designed this covid variant just in time for christmas !,1,0.7788032293319702,0.2846570878207007,0.75,"[1, 1, 1, 0]"
"Hi John , thank you SO MUCH :-) for the text last night . ordering ( ! ) me back to work off holiday for this morning as someone else is sick . Sooooo Sorry :-( that I am in Beijing with an 8 hours time difference and could n't make it ! I 'll try harder next time ...",1,0.6859590895473957,0.31159391776820194,0.75,"[0, 1, 1, 1]"
"How this is n't just Cowboy Bark listed 100000 times , I 'll never know . Nevertheless , an A + + + thread HTTPURL",0,0.7414570748806,0.22520925091156482,0.75,"[0, 1, 1, 1]"
@USER @USER @USER but of course it was . Cops could shoot a black man in front of a hospital & I bet you he 'd still get no aid .,0,0.7700226083397865,0.233421827560358,0.75,"[0, 1, 1, 1]"
"@USER The badger crusade continues . | "" Gloucestershire badger patrols triggered by illegal trapping fears "" | HTTPURL",0,0.7423326894640923,0.20504243228698552,0.75,"[0, 1, 1, 1]"
@USER @USER You are a right bundle of laughs to take to the pictures Draft !,1,0.7471476793289185,0.27865277068399746,0.75,"[1, 0, 1, 1]"
Maybe 2 different proposals ! The girl is wearing different shoes and the guy is wearing a different coat . @USER @USER,0,0.71003632619977,0.30862310608782517,0.75,"[1, 1, 0, 1]"
@USER Only joking ... keep it real . HR professionals have a life too ... :thinking_face:,1,0.6513606160879135,0.2314400226049927,0.75,"[1, 0, 1, 1]"
Si Ms . Educ hehehe clear my ignorance :smiling_face_with_heart-eyes: :face_with_tears_of_joy:,0,0.7346454076468945,0.3403582159419506,0.75,"[0, 1, 1, 1]"
Watch father and not his daughter FUCK HTTPURL #Old + Young #father #and ,0,0.7440524324774742,0.19998925204795273,0.75,"[1, 1, 0, 1]"
Twitter is dead . #ThanksFinals ,1,0.6868228241801262,0.26850974109271564,0.75,"[1, 1, 0, 1]"
Done to much again  HTTPURL,1,0.7272740826010704,0.3030369297458708,0.75,"[0, 1, 1, 1]"
"@USER Gonna miss @USER , @USER , @USER and others , but at least we got Howie Kendrick ...  Stoked #WTF",1,0.7642059847712517,0.3339302964487151,0.75,"[0, 1, 1, 1]"
@USER Probably a Nigerian . ,1,0.7517259269952774,0.2417458469250953,0.75,"[0, 1, 1, 1]"
I 'm hoping my social work class party is going to involve tequila and chip and salsa :woman_dancing: :tropical_drink: :party_popper: :man:,1,0.8103751838207245,0.25521724706935506,0.75,"[0, 1, 1, 1]"
@USER hahaha such a 1 % town,0,0.7202912643551826,0.22881911657660423,0.75,"[0, 1, 1, 1]"
' Margaret Thatcher ' is trending ... has 2016 taken another one ?,1,0.637098953127861,0.25115437183198125,0.75,"[1, 0, 1, 1]"
Sooo HAPPY that my back had decided to :sparkles: spasm :sparkles: at the start of my week off from work . Adore walking like the old hag from Snow White :upside-down_face:,1,0.7286949180997908,0.4037752474468476,0.75,"[1, 0, 1, 1]"
"@USER @USER This sounds high , but is safe for short term use . It dramatically increases antimicrobial peptides in the blood .",0,0.7464268133044243,0.2562498262377565,0.75,"[1, 0, 1, 1]"
@USER I do n't believe you ! ! ! ,1,0.8117652907967567,0.23763691982624116,0.75,"[0, 1, 1, 1]"
@USER / / LOL ... Apparently I leave a big impression . ,1,0.6627264358103275,0.2837581479848356,0.75,"[1, 1, 0, 1]"
if you display your pop funkos in the box then you 're a tory,1,0.7723165675997734,0.2775411565604352,0.75,"[0, 1, 1, 1]"
Let 's go CAVS ! ! ! #cleveland #cavs #cavaliers #nba @USER Quicken Loans Arena HTTPURL,0,0.6253576204180717,0.34497245224006334,0.75,"[1, 1, 0, 1]"
"#CNOH3 what a blast ! Thanks to @USER , @USER & the beautiful @USER for your awesome messages ! Much Love ! :red_heart: :ogre: :ghost: :skull:",0,0.8091462850570679,0.21125672447677735,0.75,"[1, 1, 0, 1]"
I did n't know the story of Noah had transformers in it . Man the modern biblical tale killsssss it .  #whatarethelivingrockpeoplefor,1,0.7490986436605453,0.22029138708040266,0.75,"[0, 1, 1, 1]"
Friday morning lecture on blood :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: ,1,0.7961393743753433,0.23276573866145983,0.75,"[0, 1, 1, 1]"
good evening sharks . hooters but for feet .,1,0.8062509819865227,0.2366002337234991,0.75,"[0, 1, 1, 1]"
@USER Oh crap . Mean . What did it mean . See my last few RTs . ,0,0.6764041781425476,0.21264049951129163,0.75,"[1, 1, 0, 1]"
@USER Doubt I was the first to block you . But you pretend good .  @USER @USER @USER @USER @USER,1,0.7065972127020359,0.3055634993269191,0.75,"[0, 1, 1, 1]"
How DARE somebody exercise their freedom to protest and freedom of speech . ,1,0.818977102637291,0.24731207309062586,0.75,"[0, 1, 1, 1]"
I know I 'm really settling into my 30s when I take a drug test and all they find in my system is antacid,0,0.6064135581254959,0.27978036222283675,0.75,"[0, 1, 1, 1]"
Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1,0.8325955271720886,0.22785853141128332,0.75,"[0, 1, 1, 1]"
Since when did train fare get so expensive ? ? Jesus ! Might aswell of drove ... Shame I 'm drinking ,1,0.7227082177996635,0.2514183639508769,0.75,"[1, 0, 1, 1]"
I reckon I could have put that in the net Morelos sir,1,0.6502002645283937,0.3855231038331441,0.75,"[1, 1, 0, 1]"
"@USER why does Alexa UK not get improvements like Guard , Adaptive Volume , Male voice ? Should we pay less for the devices than the US equivalent ?",1,0.7461664155125618,0.27453843445392634,0.75,"[0, 1, 1, 1]"
I just do n't think it 's too much to have a perfect life with absolutely no problems 🤷🏻‍♀,1,0.7635054588317871,0.22318328486606934,0.75,"[0, 1, 1, 1]"
@USER who does n't ? ? ,1,0.7877581939101219,0.22635726995365446,0.75,"[0, 1, 1, 1]"
i miss classes being online 😵‍💫,0,0.7985728085041046,0.22025005278161058,0.75,"[0, 1, 1, 1]"
we used to make fun of rich men for using 3in1 turns out they were never using anything at all :face_vomiting:,1,0.678339459002018,0.22635960789097773,0.75,"[0, 1, 1, 1]"
Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,0,0.6754331812262535,0.24062817562536273,0.75,"[1, 1, 0, 1]"
"@USER Well since he 's basically an employee of the oil & gas sector , it would make sense that he operates this way .",0,0.6808826476335526,0.3299230199984342,0.75,"[0, 1, 1, 1]"
Oh my what was that noise ? The dog is n't happy either ! #loudbang,0,0.7422796413302422,0.23558643094673246,0.75,"[0, 1, 1, 1]"
I want one of those ninja insects . You know the guys,0,0.6616722345352173,0.22166136311358572,0.75,"[1, 0, 1, 1]"
@USER you are sleeping ? Wake up the next AC game has been leaked ! ! ! #ACVictory HTTPURL,0,0.8065568879246712,0.25648486820387434,0.75,"[0, 1, 1, 1]"
Gonna be the shittest Christmas ever without my mum .. Gonna get so drunk :tropical_drink: :tropical_drink: :tropical_drink:,0,0.6788999065756798,0.3358670513882,0.75,"[1, 0, 1, 1]"
Gripping new ebook not for the fainthearted or politically correct . Please visit site HTTPURL,0,0.7696199342608452,0.20651692877541142,0.75,"[1, 1, 0, 1]"
Tips in hospitality during the festive season make it all worth it !,1,0.7683969587087631,0.3194997174128772,0.75,"[1, 0, 1, 1]"
So glad all that voting was put to good use ! ,1,0.693445086479187,0.2630236757945415,0.75,"[1, 0, 1, 1]"
"@USER The ones who did this , and the ones who support this , can not be human.RADICAL Islam = Satan 's Army . #PeshawarAttack",0,0.6201598010957241,0.2956562074953353,0.75,"[1, 1, 1, 0]"
#Johnny #Football #time #is  # a #fun time #any #more : The Cleveland Browns went into Sunday 's game against the ... HTTPURL,0,0.7306579500436783,0.20728584879535775,0.75,"[1, 0, 1, 1]"
