index,tweet,label
3146,Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm,1
1195,Grown women acting like children is my favorite. #sarcasm #dramatic,1
1816,Wow I feel great #sarcasm,1
2482,Casual stroll with lauralobaugh  #not Rochester  #FunInTheSun @ Key West Islands - Florida (U.S.A.) http://t.co/G24gAzZib1,1
127,"""@PeterEgan6 The badger crusade continues.|""""Gloucestershire badger patrols triggered by illegal trapping fears""""|http://t.co/rF5aAmpC5n""",0
196,True #Not http://t.co/38hrutRf0r,1
585,@karan139 so funny lolololol #not,1
2789,#basura#immondizia#not in my name http://t.co/8IbiWx1Mfm,0
1814,What a great person you are. #sarcasm,1
3538,Wow Bdubs can bench press 150 kilometers,1
1110,🇫🇴🇱🇱🇴🇼 THIS:|#TSU website now worth $1.5 Million!||You get paid for posting!|http://t.co/OXybfwwWb6 http://t.co/3rW8P7GfW8,0
1170,@veebex haha cannot wait for monday #sarcasm at it's best.. cheers,1
394,@XFINITY yay another outage in less than 8 hours. Keep up the good work! #sarcasm,1
1738,@BeingPerry you sound just like Jack Kerouac |#not,1
1938,@Rockprincess818 @texasfreedom101 Progressive socialism & liberalism must push the victim hood idea in order to continue.,0
3343,Finished the year strong with a good bike workout! Missed a lot this year resting my shoulder--hoping for better in 2015. Happy new year.,0
2946,@BunnyDhillon17 exactly and we are fighting like animals,0
2620,@Tchengg @ShareThis but she was white!.IOW guilty of racism by fact of skin color.#Ferguson taught me that. #sarcasm,1
1678,I've definitely caught my sisters flu. Feeling a chesty cough brewing and it's the best start to the week. TGIM #not,1
1435,So that went well #not,1
478,Feels like we been playing against the refs most games. That was a clean Wall block that the refs took away. Ugh.,0
2025,What else would you do on friday? |#TGIF #sarcasm #8crap http://t.co/GOvZjAgVa2,1
1942,Oh how I missed middle school drama :~) #not,1
1411,#notcies #eu End to fish discards delayed - End to fish discards delayed Copyright EP 2013. From: Eu Reporter Vie... http://t.co/tneK7j3Jc9,0
316,Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes #not #serious #or #efficient',0
2571,I hope we get an ice palace and an invisible car #SPECTRE #sarcasm,1
2182,@alyssaanicoleL this Friday #not lit,0
3330,@Trags Blount also out. You would think this could be the game that White gets some action. I guess not.,0
3608,"love island is ending, law school is starting again…summer is really over",1
1130,Nothing is better then an 8am class. #not,1
2237,i hate it #sarcasm http://t.co/iywGaSqrl0,1
1025,#notcies #eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries http://t.co/g79X9se31R,0
3357,I can't even begin to explain my frustration. 😒,0
2993,@CMBaseball41 happy birthday Skip! We will always love you! #Phillies #legend,0
155,#QZ8501 asks permission to #takeoff: #towercontrol of #Surubaya: yeah..y can go...away.,0
472,"""The #irony of #American #protesters calling for an end to #RacialProfiling while holding signs referencing """" #BlackPeople """" | #ICantBreathe""",1
2243,@RachelRyan_ @jamieyuccas @lifetimefitness @WCCO they better!,0
3268,@Margoandhow @imalexbeamyrnot spawn of Larry Ellison aka World's Worst Human,0
3445,Congress just screwed us but it's a great day in the District because we got another stadium! #sarcasm,1
2947,http://t.co/PfJ92w4CwZ #TeenAnalCasting #Top Top 50 Christian Songs For 2012,0
1046,For 9 grand a year we definitely get all of the information we need in this practical class #not,1
385,Off to search for a Christmas gift for my dad bc procrastination 🎁,0
3283,Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl http://t.co/ECiscYDW4X,0
959,First nigga to grab it from behind No homo,0
2754,big up @lorenz__daley 4 ur post When cunts run through your photos😒 #its#not#a#struggle#its#a#problem check da n... http://t.co/yhnuWmFlmE,0
1817,@Watchthisface25 looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳 #not,1
552,Are you excited for the new #Blackberry #Classic #smartphone? Check out this article by @engadget: http://t.co/k4FId6DpR4,0
958,@afneil @daily_politics @TheSunNewspaper Missed off the #irony hashtag?,0
318,Went neck deep in a swamp today so that was fun #not #chilly,1
598,#Big #match #verdict: Tottenham's #Chelsea #loss #was #NOT #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95,0
1053,"""The worst is when they consider things like """"conservative tribune"""" as a credible source of information. Totally not bias. #sarcasm""",1
1717,Us Looking Sexy #Not #MehRockingMyBluMonsoonT-shirt,1
151,@Justen_G you tweet about having a flip phone? Now that's the definition of #Irony,0
3437,Monday morning inspiration! #sarcasm #itstruetho #donttrustnobody #iwokeuplikethis... http://t.co/DQeFbx80v5,1
3151,Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist http://t.co/p7PycV1NMU,0
2474,The fact an officer would threaten to throw a mother in a squad car lamenting over her dying child's wicked/absurd! http://t.co/ORcpnnjZfx,0
2497,today is just starting out fabulous #not,1
816,No. Its actually not Friday. Today we proudly present ☆ Sunday~!☆ So... GO ENJOY YOUR SUNDAY.,0
1108,@MikeIsler Thank you! I think i filled it out correctly,0
1820,@darrellr79 @EBJunkies I'd prefer the slew of #Ferguson protestors across the US...they stop traffic shut dwn bridges,0
1852,I love that my body can't handle school stress and makes me physically sick. #not,1
3253,Urban Glam High Heel Earrings $7|Leave email for invoice http://t.co/SeRfVp5XZf,0
965,S/O to the Bengals for sucking it up yesterday. Totally made it worth me staying up 24 hours yesterday and coming to work this am. #NOT,1
73,2v4 S&D matches are just so fun... #not,1
462,Girls who can rock this thang~ #PrincipalSwag #Not http://t.co/5eCiip7D3j,1
3410,Last night watch for 2014!! That deserves 💣'r breakfast dram. @Bowmore 17yr from @ADRattrayWhisky #scotch #Islay http://t.co/69ROwqkilU,0
2379,Going to my class #fuckyou#not important,0
254,@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. #Sarcasm,1
2598,Good crowd at the Independence Bowl...#sarcasm,1
2897,#notcias #eu #europ EUA statement on European Commissions EU Investment Plan http://t.co/MXJXW5LOqz,0
2937,@ALL #Not #Long To Go #Before #MainStream #Media #Pitch. #Surgery #follows #with #me #using #Prototype #demonstrating #real #situation.Phil,0
2716,Here's the final episode of #minecraft #hardcore survival... We die while trying to get a sustainable food source #irony,1
115,Shoutout to my mom for being hella supportive of me #sarcasm,1
2831,Tryna learn to skate tonight! 😎#pennyboard #skate #not http://t.co/yPktQSLA7D,1
2413,@InstinctFitness that's 4 steps. But I can dig it.,0
1830,"""The late Howie Carr wd be amused to see Granny Warren putting the wood to a """"bow-tied bum kisser"""" #irony""",1
1271,Sessions!! #why #not #scary #canary #sydney #australia by lavin56 http://t.co/RS4WSrpsMJ http://t.co/EWBWx6ZIn3,0
493,"""Wassup buddy....hows everything. ..will look for you """"@EduMkareThaDj: @IamNickRwigi boss kupotea nayo..Acha hizo #notcool bro #not""""""",0
3218,#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men http://t.co/F4OEPX8uob,0
380,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay #not,1
135,Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz,0
3219,Yay jury duty 😒 #sarcasm,1
497,@honestfandom oh mature girls #sarcasm,1
2804,That moment when you have to go to the bathroom but the cleaning lady is in there....#StillHoldingIt,0
1837,@Arlo2121 ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.,0
482,"""Walking down the mall in front of a group of guys and hear """"even the momma got it"""" Jesus lol everyone loves polly""",0
1042,Bridal#jewels#exciting range#hand made#high quality jewellery#not on the high street#bespoke#custom http://t.co/fzhWTNzaf4,0
2664,I'm hungover and I'll end up staying up until 4 :'(,0
1365,@14_CeRivera I never study lolz. I've been working on a presentation thats due tomorrow and I just now started😅,0
1276,...except we have no hot water. Naturally no one would be in the office to take my call. I fucking hate it here.,0
429,Aaaaaaaaand we're back in the ER. Hooray for no sleep! #not,1
1624,Nose is stuffed.Awesome. #not,1
2578,@Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner nice what you cooking me😜😜,0
2192,Happy Monday all! #sarcasm #pbloggers #mbloggers,1
595,Can't wait to see that he has not talked to me and that he will never do it. #irony,1
3138,@ChristianCaple Gotta love those racially based awards! #not,1
3547,"""@elliekonsker: FLORIDA YOU LITERALLY HAVE ONE JOB""",1
1694,@Iron_Spike RT @randal_olson: Baby name #irony. #dataviz||Source: http://t.co/jCRsUrSVlD http://t.co/bcVZIGFNks,0
731,The whole world can never get me on my level #Irony,1
1641,Aren't you just loving the snow?  #Stockport #irony http://t.co/JhG0LxAun5,1
2802,Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you? #sarcasm,1
3094,Every inch of you is perfect from the bottom to the top UNLESS YOU'RE SKINNY #Shade #Sarcasm #TheMoreYouKnow,0
2164,A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj,0
2786,Normalizing relations with Cuba? Huh. Get ready for more of this crap. #ThanksObama #not http://t.co/uv7NT22B2h #bad,1
210,Staying #casual #monday #funday #NOT #ootd #fashion #style #allyouneedisstyle #todayimwearing http://t.co/tpuVqw7K4s,1
1889,Dead supportive family I've got. #not,1
2289,I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan #PeshawarAttack  #Sarcasm,1
2706,never expected you would LIE as much as you do back when i first encountered you @RBRNetwork1 @BrianBullinger @goteamslots,0
2715,Everyone is broken. Some of 'em are so good to hide it. So good until I want to punch them in the face. #sarcasm,1
1367,@LizardPatrol wow u brought down xbox live arnt you amazing #not why don't you do something more productive like grow up,1
3593,"North Dakota: *has one decent week of weather*
Mother Nature: NOW I SHALL CAST OUT THE SUN AND BRING THE COLDEST OF RAINS UPON THY SUPER, DUPER FLAT LAND.",1
702,Home finally! What a way to start the christmas break!!! 👍👌,0
2152,Aaaaaaand...I left my work computer at home. Now I have to go get it. #BestDayEver #sarcasm,1
1101,#great #Not #A #All #Burst #Christmas #diy #crafts|Please RT: http://t.co/sGEY4HKIoC http://t.co/khr5RY3FgA,1
3195,Lazying about in a hoody #WinterTimes,0
809,Cats are so cute I wish I wasn't allergic 😭😭,0
1789,Can someone please tell me where the video is?,0
1178,@lavina_khatwani @Vh1Supersonic is giving you a chance to win 10 #GoSupersonic #Goa passes. Follow them for more details. |#SuperDayLineup,0
1994,I believe it is about #indoctrination & #not religious indoctrination either; but indoctrination into the future groups of #Lefties.,0
814,"""Do...or do not. There is no try. - #Yoda """"Do. Do not. Try. Try again. Repeat until you get it right."""" - #JarrodDavis""",0
1143,My Com professor keeps talking about Twitter. ||Lel,0
1267,@UGpk when dad calls me by this name 😏 we often go into a fight .. You want a fight ? 😏,0
754,@MulcahyBrandan @NourMays @thisisianhogan @Traviscrawf42 @Zinnsanity14 @tannerdixon55 @Victoria_Wahl not now guys finals #not💯,0
899,Dentists oh the joy#not,1
2106,One more all nighter and the semester is done,0
1709,#kimk dress style!!! @love s it or #not? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #2014 #go... http://t.co/pS7ynPlSjE,0
1576,@benmaller public hammering the Steelers all week. Juicy.,0
3614,Pregnant and constantly crave KitKats. I literally have been living off of them for the past 4 months.  @KitKat_US,1
3124,GTA #San #Andreas #2 #is #not #coming #in #2015: One media has released that GTA San Andreas 2 is coming in 2015... http://t.co/pap1ZPeeRD,0
1373,Wow I love school #not http://t.co/8Knui6m2nc,1
3344,@neverczarina trying hard to be fragile and petite. Hahaha. Happy new year liabeeeeee more clingy moments 😂😂😂,0
3080,Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,0
2338,@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.,0
1281,Hangovers and work... #Sarcasm RT @TheChrisStuckey What is your favorite thing about Monday?,1
2346,Going to the game tonight by myself sounds so fun #not,1
153,Don't forget to join @midtown_1015 for #Steak Night tonight starting at 4pm! #nyc #food #foodie,0
1892,Babysitting is what I like to do on a Saturday 😒 #not,1
542,@billisFPS you are sleeping? Wake up the next AC game has been leaked!!!!! #ACVictory http://t.co/oEyqK4fa0g,0
3510,"Started watching house of cards, 4 episodes in. Already I can see it was a good choice😄",1
3377,#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @i2imovement #words #wisdom ... http://t.co/MjXdZCZDud,0
1913,@livejazzman #do #not #worry. They're Percey. @CharlemagneII got the same pair.,0
352,hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH. #sarcasm #2014MAMA,1
347,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow #not-for-profit #microfinance #supporting... http://t.co/81OfgusdMC,0
1633,Munro's facial expression is my facial expression right now😂😂 #But #I'm #not #giving #up #on... http://t.co/ZINla0rapI,0
2586,Reading a Victoria's Secret Fashion Show recap with a plate of French fries in front of me 🍟 #irony,1
2111,I love when folks call Brady a system QB but are THE BIGGEST Peyton Manning fans. #Irony.,1
859,OMG! #Berlin is so fashion! #irony #vscocam http://t.co/J6qrlxv82z,1
2721,#Getting #married #was #not Jolie's #biggest #moment #of #the #year! #But #this...: Hollywood actor and filmmaker... http://t.co/2JSjFXtiBL,0
1995,If you gon' judge people who drink and blaze FOH Go choke on some foreskin,0
130,Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy... http://t.co/J3z63mwKHt,0
2742,I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha #sarcasm #zzzz,1
452,Oh hello flu! Thank you for fooling me in thinking you were gone! I missed you so much! #sarcasm #flu #yaay,1
3615,"Packing to move house, and currently wondering why I had to pick such a heavy hobby? Like, why did I have to pick reading? Books are so heavy, my back hurts. Why couldn’t I have picked knitting? Yarn is light 🥲",1
3178,"""So I may have had a """"few"""" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx""",0
2460,@abby_zeigler @BabyAnimalPics @Splain_it_to_me @mestudmuffin tweeted this at me yesterday,0
755,@markknoller That'll work... #not #HellBeFiredinElevenMonths,1
821,Look!: #Poulan #Chainsaw #New http://t.co/xK86xbKQel #shopping #chain #not #saws #start #starting #will #wont,0
697,I love how today is going #sarcasm,1
620,Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online http://t.co/gSMHCTKPvV #IYON #Dancehall,0
3041,Just paid $2.59 for gas! #ThanksObama #sarcasm,1
1791,Just found out I have my making babies final on Thursday. Good thing I have so much time to study #NOT,1
2710,Nobody can deny this. #career #gita such a #profound word. http://t.co/tdBpLsXSN4,0
1452,well today is gonna be a great day 👌 #not,1
1368,Wow I love having 3 essays due in the next 3 weeks #not,1
1904,"""@kthbates96 yup gotta keep up with my """"frantic party lifestyle"""". #Sarcasm""",1
1432,One of many reasons I dislike #Alabama fans. #auburn #RollTide #myass #jakellmitchell http://t.co/ntk85ngOeG,0
366,Well my mornings going very nicely😊 #not,1
526,"""@LexGrayWAVY @WAVY_News """"Unity we stand"""" all white people. #irony""",1
361,probably going to fail tomorrow yayy #sarcasm #GlobalArtistHMA #MTVStars One Direction,1
2922,@banditelli regarding what the PSU president does,0
3454,Horray to working all weekend! #sarcasm #ohwell 💰💰👍😏,1
1615,In desperate need of training partner(s) with the knowledge and insight of the infamous @StevePulcinella. Candidates apply within.,0
3285,This nigga knocced back 6 shots of Henny lastnight ! @king_macjay http://t.co/oPMLzS4OuY,0
1906,I was watching birds fly during this photo. http://t.co/Mo7wd4RXav,0
421,@ManuclearBomb what is your argument? 1/$12.5 for Butler > 2/$17 for Morales?,0
2918,Another one of our support vehicles modified for Iceland service. #Bigfoot #LANDROVER http://t.co/NRXO4gFG6E,0
1823,@awfulannouncing I don't believe you!!!!  #sarcasm,1
2246,@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!,0
891,Uh-oh. Better head for the hills. #storm #clouds #seekshelter http://t.co/CXJ6XIcoyS,0
1833,Feels so good 2 get off #Not 2 have 2 go straight 2 school though...,1
2320,Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc,0
2260,@studioloraine always a worthy choice @UMN_Give @UMNChildrens @sciencemuseummn @TheSoapFactory,0
2881,Need to get back in to college.. #not #feeling #this,0
211,@QararaRasha so so problematic.. God bless her. It's a shame what've we done to pakistan. :(,0
236,The #hardest thing's #not #knowing & #having the #faith to #keep #going http://t.co/qMBU7EEag3,0
3332,@PRoseish_2 @mcspocky more people are in prison because of drug related crimes. But you know gun crime is up #sarcasm,1
2811,"""Myself and @AlvaghCronin having to walk to Civic Offices to get bus muttering to ourselves""""wouldn't you think they'd pay their water""""  #not""",1
1453,#Irony is too complex a word for him to understand @BigJdog916 @RBRNetwork1 @DywanWII,0
322,I love my customers #not#annoying#stoptalking,1
815,@TheReal_HsK bruhh I just saw a license plate that had the letters FDB 😂,0
3141,@jthurgood1 @Cameron_Gray republicans suck more at identifying #irony than alanis morissette.,0
1968,"""@iampjcurtis add some """"Your Baby Can Read"""" DVDs...ya know...just in case lol😏""",0
2122,I love my mom #sarcasm,1
1718,check it out! http://t.co/AMtMNUl9YN #sarcasm,0
2768,Totally been killing it with my assignments lately #not #socollege,1
1497,When you have Challah French Toast on Christmas #irony,1
262,Absolutely love waking up to snow #not,1
128,@BrandonTierney I also support instantly murdering 12 year olds with fake plastic guns in public parks...,0
3191,At the Toys for Lil Troops event for @USVeteransCorps donating toys to children of deployed and low income troops. http://t.co/IBkWl858EE,0
30,Physical therapy at 8 am is just what I want to be doing with my Friday #not #iwanttosleep,1
1563,A great day is one in which it's pouring rain and you walk out of your apartment without your car or apartment keys. #sarcasm,1
11,Cold or warmth both suffuse one's cheeks with pink (colour/tone) ... Do you understand the underlying difference & its texture?,0
910,Stinker of a day... Nothing has gone right. Got worse as the day went on... #Ahhhhhhhhh #Depression #CantWaitForTomorrow #Not,1
2648,@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai #not for Elrufai#he represents the masses#so it is our victory#,0
1391,How DARE somebody exercise their freedom to protest and freedom of speech. #sarcasm,1
902,Just snap chatting my sister a few times.. #shelovesitwhenIsendthatmany #not http://t.co/x1b1DppHFx,1
2574,This week just keeps getting better and better #sarcasm,1
919,Maybe Miss World will succeed where all her predecessors have failed in obtaining World Peace? #Sarcasm #MissWorld2014,1
3122,good luck finding someone to take the other side of that bet LOL @orion99da,0
673,I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire. #not #killmenow 😭🔪🔥,1
1149,I just love when you test my patience! ☺️ #Not,1
3564,this just in: phobias CAN be chosen and you CAN get rid of them by just not being scared! 🥰 /s,1
3100,Photo: Orchid Tassel Chain Mermaid Dress $39.99 Onesize Leave email for invoice http://t.co/6nrIjjJwMc,0
1287,Shawn still hasn't follow me....and I'm okay with it #NOT,1
2181,Love hanging out with my dad,0
2741,@amyhoy I am procrastinating on getting work done b/c I am reading your new book! #Irony,1
484,Patrick Kielty hosting Radio 2's Comedy Awards... #Irony,1
2519,@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development #irony,1
2764,If only I possessed half the balance legolas has,0
1967,Carphone Warehouse call centre employees are such classy people #sarcasm @CPWTweets,1
2740,Being awake since 3AM is always so much fun #sarcasm,1
2883,@CommSec Home page at 8:30am shows Dow -51.44 but it's +102.75. Can you make your home page stats more real-time pls? http://t.co/2qTC5AKxNf,0
373,Loving life. #sarcasm,1
2517,Wasn't the playoff supposed to make this process easier?? #NCAA,0
1027,@MughalowOwais @BatoolMisbah lol #irony then,0
3296,This time last year...shiid was hella funny...unforgettable #khwaaaa,0
2901,@TheFollowingFOX I get paid 4 posting stuff like this on TSU! ||YOU CAN TOO! go to http://t.co/JUmMWi0AyT||#FOLLOW #FOLLOWBACK,0
691,@burninggoats no doubt. And we wonder why Xmas makes ppl crazy?!,0
3480,@GazGShore please make me smile this Xmas.. First Xmas without my mum here. Your my fav everrr. Pleaseeee🎄🎁🎁,0
3526,I wish that grilled cheese helped you get that summer bod,1
3192,The song was 'don't cry for me Argentina' #irony,1
796,They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I... http://t.co/f9lY8Mx9cX,0
2634,Sneezing when you have to pee #jusygirlythings #sarcasm,1
494,.@ThatNeilGuy Isn't it great how all those ppl have done a public mea culpa since that didn't happen? #sarcasm,1
507,Pediatric Grand Rounds on statin therapy and the dyslipidemia of obesity. Breakfast on offer is 2 grand platters of donuts. #irony,1
3443,Image via We Heart It https://t.co/KOZ2pho18Y #feelings #not #people #telling http://t.co/jBDXQEDjbi,0
557,Travel and tourism this morning.My favourite lesson whoooo #sarcasm,1
1965,I just love the NHS #not,1
3565,Entry level jobs that require 3 years prior experience 💕💕 ly 💕💕,1
2096,These Student Athletes Really Picked The Wrong Class To Cheat In http://t.co/JWeNktzy7M via @MTVNews #Irony,1
97,I pray God comes back in America and saves us all.,0
2015,so proud of my artwork 💖😇 #proud #sarcasm http://t.co/knDye8Ayoa,1
922,@JaredDudley619 @_John_Henson_ @JabariParker When / how did the ACL tear happen?,0
1007,Oomf should be chowed in her mom's car,0
1684,just exactly how I wanted to start my day!!! #not #shitty,1
2989,MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real. 😥@NannyProbss,0
2282,Oh ffs my body clock is f'd #iwanttosleep,0
1068,Yay its fucking Monday life is so perfect and magical I love everything #not,1
2356,Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. 😂😂😂 #not,1
2734,#Irony in #Iowa. Anti-Union Governor #Branstad having inauguration & ball at #CommunityChoice Credit Union Center. A slap to #AFSCME #Homan,1
1000,@johnmcternan @theSNP in the paper that supported the blackshirts. #irony,0
969,Thank you Harding science department for only giving us 55 minutes for our final. #not,1
2481,Obviously my day is going to go fantastically well #sarcasm,1
342,@AlTruda73 @TMJ4Steve Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.,0
1590,maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted,0
1044,My current Christmas song obsession. Played it non-stop all weekend #Irony http://t.co/rLI4hTUXnv via @YouTube,1
775,Lol RT @EnfieldSpurs: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back,0
1381,my life won't be complete until I meet @Theresacaputo 💕,0
1601,"""#IRONY """"@BarakRavid: BREAKING: PM Netanyahu slams EU countries: """"The Europeans are hypocrites that learned nothing from the holocaust""""""""""",1
215,When someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty..#irony,1
2623,@TylerScruggs @Tatious We're going to Hotel Vegas. It's a 1968 themed party.,0
2935,I love context and large ensemble Fridays!!!!! Der my most favourite #Sarcasm #GetTheFuckOut,1
3136,and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,1
1970,@PaulGoonerW yeah stressed isnt the word could easily punch someone in the face right now😏👊👊,0
143,Having to be up in four hours sounds great #NOT,1
357,I should get out of bed now lol,0
3067,@GMA his daughter is painting his toes! That is a parenting WIN in my book.,0
2682,I love being wide awake at 4am #sarcasm #insomnia #nosleepdecember,1
2431,Ideology in a nutshell - the meaning of life in a sentence for every perspective. http://t.co/M6GIHxEHe8,0
198,My solo costume so far is Charcoal Grey Bottoms.... making some real progress. #not,1
1673,@Funny_Truth: Substitute For Chicken Nuggets http://t.co/jeja9wJYKu uhm no thanks,0
700,So nice to have a final before the sun is even up 😊 #Sarcasm,1
3552,What kind of sins have y’all been committing for God to punish us with this kinda weather...,1
3156,@RailwaySloth u do really need to get a wee bit more lol,0
2334,http://t.co/nzK3dNmOAD Having sooo much fun in math #sarcasm😂 #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI,1
2794,"""When a teacher says """"come in tomorrow morning for help"""" but they are never in their classroom #wow #thanksforthehelp #not""",1
1745,Another @virginmedia #Irony moment. We can't be bothered to fix your broadband problem but would you like to buy an Iphone6 of us! HELL NO!!,1
1144,Oh how I love this #not http://t.co/UWqFZJdlkv,1
975,@LR_Lam you mean... it doesn't mean 'so much hate'..? .... oh..... orz,0
2611,Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad #sarcasm|#Usman http://t.co/yRHonio84x,1
2515,FIND SXY LOV ON YOUR MOBILE >>> http://t.co/CsOsXXzZ6n! #sarcasm #twink #engine #goldenkrust #greensmoothiegirl,0
2302,Can't wait till my birthday #not,1
1398,@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,0
2061,Christmas music on the stair master #SundayFunday #not,1
1031,@SpotJSO Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog: http://t.co/JUmMWi0AyT,0
1795,Fleury with 5 shut outs so far on the season. He's still not good though #sarcasm,1
1876,.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.,0
803,@bjamesweed how do you like that loss son?,0
1547,@Gomez_Nei im done with finals thursday that would be nice lol you leave friday at what time? ✈️,0
3517,okay but like the say so song ain’t that bad. I’m unironically jam to it lmao,1
72,Planned on an early night last night.. Oh yaa course that happened.. #not #gotinterupted,1
3139,@allkpop: Super Junior's Henry asks sasaeng fans to let him sleep|http://t.co/BhrEKEtMka http://t.co/mvzxJL04PL||Aw Henry oppa >^<,0
3451,... Can#do#no#more#not#usually#a#quitter#only#so#much#can#be#thrown#at#me!,0
3212,I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,0
2490,How much more stupid can people get..? http://t.co/3ucNqeRUdS,0
2012,@brad_deere it's been over a year since you tweeted. #DoinItRight #sarcasm #MaybeNextYear #NewYearsResolution,1
124,Haha who the fuck says that to someone#TrueGentlemen #NOT,1
3489,Making the most out of my last vacation day. #not #tvandsleep,1
320,Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN,0
2591,@AsdaServiceTeam continuing with that wonderful customer service ? #sarcasm,1
2501,Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo,0
3143,Name an #excuse that people use #NOT to #workout ... http://t.co/tE75PwPGbm,0
2229,@hoplitnet The fact that Whites are prone to universal thinking is actually racial in and of itself. #irony,1
2525,glad to just find out we had a quiz due yesterday and I didn't even know thanks for the notification blackboard #not,1
3606,Is spunk a slur?,1
408,"""Just realized I haven't watched this weeks episode of Degrassi.  I """"eventually"""" get around to it.  #sarcasm""",1
243,Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... #not,1
1659,Happy holidays from me and my boy Carl #lrs #holiday #party 😏😎😎🎄🎄 http://t.co/kzv9XGLWoz,0
1706,I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times #irony,1
2234,I just watched a #Fitbit commercial followed my an #IHOP commercial advertising a belgian chocolate mousse crepe. #irony,1
2921,Glad there's not a typhoon where we go on holiday in 4 weeks. #sarcasm #fml,1
2230,@adooley3544 is so funny rn😅 #not,1
1282,When someone tries to play you and you already know their game<<< #stepoff,0
2487,Q: What is slower than Pakistan batting?|A: PTCL Evo #pakvnz,0
2148,Women getting hit on by married managers at @ChickfilA cracks me up #Irony #Hypocrites #practicewhatyoupreach,1
1342,#bibotour & #champwithin founder @traciscampbell on @WCIU_YouAndMe w/dancers Ricky & Gracey #chicago #women,0
1494,@dairymanNZ Its called #sarcasm @DairyGirlNZ,0
359,people speaking of law to protesters who are fighting for justice themselves... #irony #ModelTownNotForgotten #PAT #PTI #GoNawazGo,1
3562,I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,1
3640,Petition to call erections social dickstanding,1
1867,One things for sure IMA make y'all folks remember me.,0
1500,Woohoo admitting someone who literally needs nothing but med refills! #not http://t.co/9zQCcc7q5a,0
3029,Work hard in silence; let success make the noise.,0
