index,tweet,label
2504,@jenditchburn because it's much more important to unilaterally remove restrictions on oil and gas sector. #sarcasm,1
448,Today is just not my day 😔,0
496,#Sarcasm :-|Gifted by the God|Improved with Skills| #KarmicThought #WiseWord,1
1066,#NakedForMonstaX @OfficialMonstaX This is a great hashtag 😂,0
300,@ozchrisrock hold on a minute. Are you saying All blonde white women look the same?? #sarcasm,1
2071,Great effort @Patriots We'll get em all next year,0
1354,@SR_Duncan @JojoKaliski I love how JoJo has kept it classy....#irony,1
1131,I think our cat has separation anxiety.,0
3498,Why would Alexa's recipe for Yorkshire pudding be a bhaji yorkshire pudding ?? @bbcgoodfood,1
1563,my grandpa has covid so i made a lil care package with his fave snacks and a big blanket. he’s vaccinated and it’s still hitting him hard. i’m really sick and tired of the my body my choice mentality behind anti vaxxers bc it’s not just your body you’re making a choice for. god.,0
3592,i would rather be outside reed timmers car in f3 tornado winds than go to work today,1
2142,Saw @Harry_Styles in Hampstead today. What a fine young specimen of a man. My lord. Handsome. 💚☘️,0
2897,Only food can turn this day around,0
2886,"Every time I hear the drop on Pressure - @MartinGarrix, All I can see is @danielricciardo 💁‍♂️🤷‍♂️ https://t.co/VFDBWuZwFi",0
1419,Ariana Grandes makeup is always sooo flawless 🙊,0
1223,"Hahahaha, get the sleeves rolled up get all the extra poison into your body 🤣",0
2716,Here's the final episode of #minecraft #hardcore survival... We die while trying to get a sustainable food source #irony,1
753,@GMA make sure you don't say Christmas!! The decorate for the holiday. #sarcasm #itisachristmastree,1
60,Social Care for the young is basically a bath board and bed rest and your done.,1
2180,@sommelierkeith hope you had a nice Xmas babes X,0
796,"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",1
371,We live in such a small world these days - the #LAFire is a story at the end of the Australian news @ABCNews24,0
1673,@Funny_Truth: Substitute For Chicken Nuggets http://t.co/jeja9wJYKu uhm no thanks,0
1978,i want grilled cheese but i dont wanna be shittin and fartin,0
2284,"""Hehehehe """"@Trevoredgar86: @nealcol @LFC what a shame #sarcasm""""""",1
1900,@BigAlMLM Please give me a Follow Back.,0
1157,"Boy, I sure do love being constantly misgendered by my cis relatives at family gatherings 🙃",1
3096,watching netflix original films scare me because the acting is either really bad or tolerable,0
1326,#Irony: When the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals. #Cleansing=#Contaminating #Vapour,1
509,@TheHockeyNews @THNRyanKennedy not bad for a kid from Az. Hockey doesn't work in the desert. #sarcasm,0
1614,Long time no see #long#along#time#times#no#not#see#me#you#i#your#say#hi#hello#want#wanna#to#meet @... http://t.co/qqQCi3faXa,0
501,@MarkHendyHR Only joking... keep it real. HR professionals have a life too... 🤔,1
3397,I am downloading #AdvancedWarfare now!! Can't play it until 22nd of December tho :/ #Exams,0
3284,@restlessduncan @SR_Duncan At least you got my joke,0
2066,for the love of god someone please teach timothee chalamet how to enunciate,0
2632,"After a valiant fight, my Aunt is being taken off the vent. Not COVID related but a huge loss for my family. It is truly a sad day.",0
3589,I'm just living off salads and yogurt and loving it tbh,1
1947,At last I can quit work and enjoy life lol #not http://t.co/UdmxqLfviB,1
2939,Very good analysis and a good demonstration of why you should treat anything your told by the BBC with the utmost care. https://t.co/V6rO4FZqeP,0
1012,aw i had a dream i bought a big book of words and their meanings and now i’m awake and sad (also in the dream i was wondering around the most magical library/bookstore/gift shop???),0
875,Does the salad offset the beer(s)?,0
3528,Taxes  are just the best and I cannot wait to pay more 😇🥰🥺,1
2901,"No, having anxiety isn’t a dramatic act or make you crazy. It’s a real thing &amp; many people have to deal with it so please don’t judge.",0
2379,Going to my class #fuckyou#not important,0
408,"""Just realized I haven't watched this weeks episode of Degrassi.  I """"eventually"""" get around to it.  #sarcasm""",1
1807,Listened to Gimme Shelter while driving in the rain😂 #irony,1
93,Between Mikey cooking and Didi cooking for me I relaxing 😎  cooking?? I don’t know her,1
806,"""#LeBron #James: '#Violence #is #not #the #answer': LeBron James said Thursday that """"violence is not the answer and... http://t.co/GPz3D9TIUV""",0
2754,big up @lorenz__daley 4 ur post When cunts run through your photos😒 #its#not#a#struggle#its#a#problem check da n... http://t.co/yhnuWmFlmE,0
407,@TheLunaCinema @seetickets absolutely no response from Luna Cinema and my completely factual review on See Tickets has been moderated and will not be published 🤔 great to see @seetickets looking out for their customers. Excellent customer service all round 👏,1
2631,35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk,0
3173,Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,0
47,"""@Parlett316 """"Dirk's got a lot of moves I'm trying to steal."""" - Kevin Durant on his one-legged fadeway""",0
2345,So fucking excited to be the 5th wheel for another New Year's Eve!!!! Can't blame anybody but myself for being super picky re: men #sarcasm,1
2717,@iyenixx I guess I'm the one who supposed to say that. #irony,0
2198,SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX,0
2963,Who would've imagined that #jakeplummer smokes weed regularly?? #sarcasm #outsidethelines,1
2768,Totally been killing it with my assignments lately #not #socollege,1
572,"Maybe if we didn’t comment on things that don’t concern us, the world would be a happier place?? But what do I know🤷🏻‍♀️",1
402,i hate it here ❤️❤️❤️❤️❤️,1
1248,so beautiful,0
3621,"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1
653,@restlessduncan @SR_Duncan I accept him the way he is...,0
2832,My stepmom really needs to go in a home #SheCrazy #NeedsToGoInTheHome,0
2469,More than word just in this selfie .. The Egyptian legends. |#BestSelfie2014 |#Sarcasm http://t.co/p2GgKDT8Vi,0
3071,Voted (by mail) and nagged my husband into actually voting. My civic duty is complete.,0
3299,Gael 'pro at presentations' Anderson #not #choke,1
3401,Today the wonderful cashier lady at white creek told me that people either need to 1. Get laid Or 2. Get a life,0
2853,#oldfriends#are#not#old#anymore http://t.co/ZAS59mWKBw,0
103,Fool me once shame on you. Fool me twice shame on me. Fool me multiple times I must have become a brexiter. #Brexit,1
859,OMG! #Berlin is so fashion! #irony #vscocam http://t.co/J6qrlxv82z,1
125,"This conversation must be driven by the 94%. 

The 6% have been pushing for change.",0
197,@eXoAnnihilator @roIIerCosta @KSIOlajidebt tells someone to spell correctly while completely fucking up his tweet #Irony,1
328,every date I go on I get a little scared will be phone swap,1
1778,days before rodeo is Travis Scott's best project,0
1818,"Fat Patty's and Applebee's have very similar energies, but they're unmatched. It's like wrong step and I'm gonna end up in the other restaurant with no way back",0
1484,What an amazing start to the weekend! #sarcasm #ohgoditsfridayagain,1
388,every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we're on a date what are you trying to tell me mother,1
1943,"“I don’t have time to think about ‘color’ or be sensitive.” That’s… that’s literally white privilege. Like, you do you, but acknowledge that your being able to do that is a privilege because aspects of your identity aren’t under constant cultural scrutiny and attack",0
2153,@LandODaFree It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.,0
2511,I guess I'm dreaming. How else am I able to visit this site. Guess they won't let a prisoner have a phone right?,0
2194,"Yesterday a stranger went into detail telling me how much better her new man is compared to her ex husband at oral sex, and it was a weird conversation but I guess I’m happy for her. New Year new mens.",0
1357,"Yeah, feeding children sweets before bedtime is an awesome way of getting lots of sleep",1
695,@P333Games @AskPlayStation thnx all sorted now.. #kids #happy 😊.. Thanks again @P333Games for trying to help most of all thaku for replying,0
1653,@billisFPS @BFBulletin ikr!! This is not a true Battlefield game! :/|.|.|.|.||#Sarcasm,1
916,"I love it when women are referred to as ""girl boss"" however men are just the ""boss""!",1
1803,"Can we appreciate how amazing vaccines are? We've got covid cases declining despite nightclubs being open! If we vaccinate school kids, we might even avoid a spike once the schools reopen.",0
3551,"“If I could have changed anything about my childhood I would have never watched spongebob”

-no one",1
307,I like creepy guys that ask me random questions at swic #not,1
1573,I need Trisha as a guest on red scare,0
1135,Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots #sarcasm,1
1051,I love how @Gcash14 can stay up and tweet but can't stay up and hang out with me! #truebro #not,1
1898,Good luck today DJ Durkin. It is NOT great to be a Florida gator. |#not |#fuckUF,1
1648,I need the weekends to stop being like 20 minutes long.,0
1398,Weigh up a lie before you tell it.,0
924,And we still wonder why girls are having issues with their body when you have places selling LARGE and saying it is for sizes 10-12 🙃 stop the bus I want off https://t.co/YmRX3ESatk,0
308,Kepa had a great game,1
1865,"too many words, not enough pictures",0
1439,How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple #not,1
807,remember when everyone’s feeds were just retweeted giveaways looool those were the days,1
1359,@Official_NFFC #spinless#gutless #not acceptable,0
620,"It’s spring, so that means it’s time for couples to leave the bar across the street and come fight under my window at 2 am again ❤️",1
1308,"The fact that people still don't get that you need to distance, wear a mask, and generally pay attention to your hygiene this far into a pandemic gives me great confidence in the future of humanity.",1
284,I love days when Rob works short call and is only at the hospital for *checks watch* 13 hours.,1
10,"Ah, we really needed that vaccine booster address from Boris Johnson, and it wasn't ANYTHING to do with getting the media to report on something else other than the Downing Street Christmas parties. ",1
452,Oh hello flu! Thank you for fooling me in thinking you were gone! I missed you so much! #sarcasm #flu #yaay,1
3064,How am i forgetting my mask this far down the line 🙃🙃🙃,0
2583,Hmm. Training for encouraging motivational change tonight. Don't know if I can be bothered to go. #irony #burnout,1
470,Christmas shopping on 2hrs sleep is going to be fun!!!!! #Not,1
64,Sure you do! Doesn't everyone?! I do it everyday!!!,1
1720,This is great... #NOT,1
89,Omicron is an anagram for no crimo (No chrimbo),0
3408,Tulisa has really made herself ugly #xfactor,0
1367,@LizardPatrol wow u brought down xbox live arnt you amazing #not why don't you do something more productive like grow up,1
1958,"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing"" #sarcasm #HAHA",1
532,My favorite part about running on the track is seeing how high my heart rate gets just walking up the stairs to it.,1
705,"@barcacentre Unemployed and lazy that Messi guy 😂 (I'm being sarcastic guys, I'm warning you lol)",1
112,MoM De Gea at bottom of the league Norwich,0
39,i decided to become my own boss to have more free time.. now i have no time left whatsoever. #irony,1
109,3 points for the whites and a curry for tea... Happy Days 😍,0
3037,@LariatOfHestia: Gavy is one rude motherfucker. *Subtweets me* *Calls me a motherfucker* #Irony,1
6,Nothing makes me happier then getting on the highway and seeing break lights light up like a Christmas tree.. #not,1
890,I have to leave for school at 9am and I'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday #not,1
365,I really hate being stuck at home thanks to the governments lack of controls on covid in school.,0
1857,This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty #not,1
2416,Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas #Irony,1
355,"@traves whoa! that's a little too crazy man, slow down",1
305,"@DanielIngolfur @The_Timbrodini @ViQueen55 @tedcruz I know, right? He even wanted poor people to be healthy, because he was basically a fucking communist. What a hippie.",1
3319,"""Decided I'd go to bed """"early"""" for once. I've been laying here since 2 am. Yet the total amount of sleep I've had all week is 10 hrs. #irony""",1
1182,YOU HAVE TO understand that people fight INVISIBLE battles. don’t invalidate anyone’s feelings.,0
656,@salgovernale No clue what you were talking about? Well that's a first! #not,1
699,@BlogOfErised so I gave up and am now heading for bed orz,0
215,We really need to remind people that universal healthcare means never needing to sit through another annual explanation of benefits meeting,1
7,"Can understand that without the TV broadcast, that the ground will be full.

However, a good £70,000 wouldn’t have gone a miss",0
2822,Why does sue give bonnie anxiety and stress pills #not,1
2422,It's hard to focus on online school when my entire house smells like smoke. Unstable wifi doesn't help (just got kicked out of my Zoom class for the 5th time in 10 mins). Also my phone won't turn on and I need to update it. But for that to happen I need...a stable wifi connection,0
544,"Well done to the guy who was charging down the stairs at Ealing Broadway and sent me flying, you made me cry.",1
3571,"You know what makes a 15 minute wait for the bus even better, rum leaking all over the contents of your bag 🙈😫",1
1546,#reputation is everything I needed before this 13.5 hour flight.,0
189,I'm glad Andy can tweet all day but not text me back.  #loved #sarcasm,1
210,Staying #casual #monday #funday #NOT #ootd #fashion #style #allyouneedisstyle #todayimwearing http://t.co/tpuVqw7K4s,1
185,I can’t wait to hear more about the life of an upper middle class East Asian American whose only personality trait is drinking boba tea https://t.co/SapbXLd0r2,1
226,@CNN9ja @bbgalad#he didn't know that before putting him there#they all reck our country#PDP clans do not deserve another day#not even months,0
1298,Everton are doing really well at the minute! Really happy with their efforts,1
333,@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,1
1043,You have to love politics - all talk and no action.,1
2786,Normalizing relations with Cuba? Huh. Get ready for more of this crap. #ThanksObama #not http://t.co/uv7NT22B2h #bad,1
416,Cheers @ASOS delivery lady for dropping my parcel off covered in coffee 😒👌🏼 https://t.co/UzY4gJS9DE,1
700,So nice to have a final before the sun is even up 😊 #Sarcasm,1
194,Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1
1978,"If loose lips sink ships, then loose tweets sink fleets. #irony? (@ NASNI Theatre in Coronado, CA) https://t.co/dvFfrwO74Q",1
302,Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState,0
836,"""Indian society teaches how """"Not to get raped"""" rather than """"Don't rape"""" #irony #Sadhvi #MufflerMan #Indias30 #Rohtak""",1
1533,"""@UGpk yeah in the """"honour"""" of the picture those lyrics sketched ... 😳""",0
357,I should get out of bed now lol,0
1729,i just overheard this bunch of children behind me yell “DON’T LOOK AT THE ENDERMAN”……internally yelling as an mcyt mod,0
62,JUSTICE HAS BEEN DONE.,1
1546,These girls can wake up people from the dead! #not #worth #watching,0
457,silks photoshoot tomorrow but I feel like a WHALE 🐳,0
3114,5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal http://t.co/nYsbehzJqS,0
2319,Happy happy happy https://t.co/9W1XIbpL6x,0
76,Jusuf Nurkic #Bulls RT @JonathanTjarks: He clearly has a lot of talent. Kind of amazing that Denver got him and Gary Harris for McDermott.,0
214,How did Ntamack get that away?,0
1439,"Forgive them for you, not for them",0
3338,@MTNza so apparently twitter is free... so why is my data being depleted using twitter? #not impressed,1
3034,Why do I get the most views when my stories are boring,0
1542,Got my lowball business class upgrade bid accepted for my train from DC to NYC this morning and ended up without anyone sitting next to me for the whole trip. A positive sign for the weekend.,0
2144,Oh look at me! I'm making people happy! I'm a magical man from happy land! Who lives in a gumdrop house on lolly pop lane! ||#Sarcasm,1
3193,I liked a @YouTube video http://t.co/MNIM6Qa5BE The Ubisoft Graduate Program - Gameplay Programming,0
50,"It would seem like Microsoft keep going through the emo stage in life. They're blue screen of death keeps turning black, started in 1999 then again in 2011 and now again in 2021",1
1192,@HMRCcustomers You know this is wrong don't you http://t.co/00WSRV7RcS Please help us out here #EUVAT #irony,1
1163,That rest stop was so stressful I forgot to pee 😩,0
450,Joey the genius! I wish i was as brainy as him #towie,1
252,@scottjmcg they are all written out in a gold gel pen waiting! I hate how are relationship consists of twitter messaging #not #fulfilling,0
539,@TMcCarthy34 Can you come shovel my driveway? You owe me for helping you become the man you are today. #givingback,0
1074,Everybody is out there traveling the world and I'm sitting here studying maps for my last exam #jealousy #irony #almostdone,1
2,It's the alamo,0
355,"The state of the LOTO, so many open goals missed. But hey let's remove all the democratic socialists from the Labour Party instead.",0
3573,Happens Every day. #not http://t.co/F8lrSVV79q,1
509,really honoured to have shared a coach today with a group of girls who didn’t know downing street was real and thought the prime minister and the queen lived together at buckingham palace,1
1870,How do you figure out the guy in the office who doesn't have a smartphone? He's the one walking into the bathroom with a book under his arm.,0
1758,@hayl1169 was just about to say that 😂,0
1677,Will put corporate racism and sexism back where it belongs: Face-to-face #sarcasm @RachelFeintzeig: Execs think twice http://t.co/6V5d24NgS5,1
1068,Yay its fucking Monday life is so perfect and magical I love everything #not,1
171,"Hey Siri, how do I stop simping?",1
1558,@MartinSLewis @GMB We share a birthday Martin!Happy birthday fellow Taurean - hope your day has been good so far 😊,0
2736,I’m at the age where i’m excited about casseroles. i’m s c a r e d,0
2386,Absolutely DISGUSTED with how @carolineflack1 has been treated and now she's gone! You are all to blame behind your fucking keyboards of shame! @MirrorCeleb @TheSun @Daily_Record @LoveIsland #carolineflack #suicide #LoveIsland,0
684,I liked a @YouTube video http://t.co/Jzuvo7lsxW NEW Chocolate Bar Palette Review | Semi Sweet vs. Original,0
1166,its my party and ill shit if i want to,0
686,sometimes it seems like there’s nothing to do when the power is out,0
12,Just great when you're mobile bill arrives by text #Not,1
1478,Happy 45th birthday Chester Bennington! We wish we could have celebrated today with you.  You will always be in our hearts. #linkinparkforlife  #ChesterBennington #HappyBirthday #LinkinPark #SuicidePrevention #wewillalwaysloveyou,0
67,Decide that you want it more than you are afraid of it. -Bill Cosby|#irony,1
521,"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",1
423,the only ppl who should be worried about Biden’s tax plan r the ones who get gifts for easter,1
3252,Sometimes art school really just feels like im watching a TV show making fun of art school,0
1088,marty posts FACTS with PROOF you? you make shit up @RBRNetwork1 @IndyEnigma @TheOldBreed1775 @jus1314tin,0
49,"""Whatever happened to the Guano Apes? Did they ever make it """"Big in Japan""""? #Irony""",1
226,".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1
1572,@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! #sarcasm,1
3467,I've got a right thirst on... #NewsYearsEve,0
694,#Palestinian #Authority -- #Abbas #trades #stalemate for #confrontation in #ICC #move. http://t.co/rDKOFf0s39 via @reuters,0
2773,man I really hate seeing two fucking idiots raising a baby,0
453,only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx,1
174,"Great work again by Aspull Ward, well done all 👏👏👏",0
3203,"Investing doesn’t need to be complicated. Invest in a low cost global index fund or ETF over the long-term, have PAYtience and watch your money grow!",0
1496,I wonder how much wine I’ve drank over the past year,0
2848,NEW #IRONY CURTAIN U.S. #Christians like @briansbrown travel to #Russia to torment #LGBT who are seeking asylum here http://t.co/u53SJeFR67,1
19,Love these cold winter mornings 😬 best feeling everrrrrrr #Not!,1
3240,Tomorrow three test signature.|Thank you. |#school #sarcasm,1
2337,group message with bbc to start off my morning thanks Hannah :-) #not,1
351,I got tampons! #not http://t.co/lnWQtxriUZ,1
1695,Let's just not pretend for once. .,0
2608,Great way to start of the day #not,1
2874,@megynkelly have fun at that...#sarcasm,1
2638,http://t.co/wrrxlBdRBI #TeenAnalCasting #What What is the Creampie Crusade?,0
3310,so glad I came to work at 7:30am for all the customers that are here!!!!!! #not #itsdead,1
3437,Monday morning inspiration! #sarcasm #itstruetho #donttrustnobody #iwokeuplikethis... http://t.co/DQeFbx80v5,1
821,"Big enough tae calm him a fenian, big enough to get a belt in the jaw!",0
3013,Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony,1
3646,@majornelson Sounds like a strong contender for GOTY,1
2830,Heading to bed... Ready for the weekend. Finally going to be putting the finishing touches on my basement construction...,0
76,"My (extended) fam was discussing going on a trip instead of getting presents for Christmas, like okay I’m bout it... Yeah they were talking about doing to the dells. I’ll take my god damn presents thank you very much",1
3334,"If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #NationalChampionship? Shouldn't be. #irony",1
1148,if I have to interact with any more drunk men I'm gonna lose it,0
2459,"Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS. #Irony #Bollywood",1
1913,@livejazzman #do #not #worry. They're Percey. @CharlemagneII got the same pair.,0
996,"That white one is definitely the best of the 3, love that.",0
2386,Can't fck with you hoe an I'm sorry 👐 #Not😂,1
440,@cassieecote413 you can copy mine,1
1548,@uovervindelig to the same sex. #sarcasm,0
1885,omg text “pew pew” and see what happens 😮,0
1188,I can't wait to jump in my bed tonight and sleep!😴 #sotired,0
537,you ever completely embarrass yourself on zoom and decide to drop out of college?,1
1388,"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it. Leaving was hard. But staying was harmful.",0
111,How many jabs do you want us to have? 10? 20?,0
315,this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,1
3091,I literally THOUGHT about a weighted blanket and it popped up as an ad on my Facebook 🙃,0
446,Love it when the milk is out of date when you buy it ,1
229,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers... #not 🙈,1
1940,"Domesticated, still a little feral",0
624,"I guess Paul didn't have buns, hon. #EatenAlive #not @Discovery",1
169,"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1
470,employer: so what are your strengths me: i’m smart i’m funny i’m nice i’m cool i’m creative i’m hardworking i’m made of wood i’m honest i’m fast i’m awesome i’m hot i’m chronically ill i’m little i’m in demand i’m,1
184,me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is 😌,1
520,people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1
544,Tbf it might be a chance to look at next seasons squad 👀,0
766,"""daaaad, tell bobby to quick looking at me"".",0
2615,@_laurenmills14 or maybe she just drips herself to death lol,0
1670,@MistressBitchIn a Woman that puts a man in irons supports the irons!!! #irony,1
179,You must have a certain level of bothered… to attend the gym with a full face of make up???,0
553,So kind of the government to introduce 900 new covid tests right before I fly to Paris x,1
2990,WATCH: #Megatron from #Transformers Rant About Social Media http://t.co/M9F1MWufXH #Irony,0
1471,@the_cheshirekat @TheLividPatriot Ya cause their country is calm and peaceful from Everyone arming themselves #sarcasm,1
2486,i miss scotty i find ugly little dogs and i think about how funny he would think it is https://t.co/JGJT4pJ6Ff,0
1849,"I can't tell if my professors keep skipping/delaying Introductions because grad school is so serious and important that you have to immediately dive into material, or if because classes at AU haven't been in-person in two years all the profs are majorly disoriented",0
3385,@fbhw great story about the student trying to get the teacher fired!!#sarcasm#moron#storywasstupid,1
1907,@erin_also I can't wait :) Enjoy your Christmas!,0
57,Literally cried when I woke up because I know what this day has in store for me #TheStartOfTechWeek #Not Ready #JustShootMeKnow,0
270,@ThomasCabaret84 @MicrobiomDigest @raoult_didier Surely you’re not suggesting that their own thorough investigation of their own suspected &lt;fraud&gt; (which found no evidence for said &lt;fraud&gt;) was carried out with anything but the very  highest levels of integrity? Seems completely legit to me…,1
2651,Turning in my paper then coming back home and studying #perfectday #not,1
329,Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food #not http://t.co/jn7Kff2K18,1
1987,Agree with @FrankFerragine @BTtoronto some people sigh so others will hear them. My husband sighs all the time. Around me. #Curious #Not,1
665,"McDonalds should be rebranded Fast Food & I'm lovin it?!? You having a laugh. 20 minutes wait, cold food and my burger looks like its been in a fight with Mike Tyson",1
2314,"""#Irony: When some police officers pursue """"daring"""" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey""",1
2937,"'The natural law is real, but it is not authoritarian. It is our participation in God's real creative freedom, and what flows out of that participation is the ability to create within the world and not against it. The natural law is the setting, then, for true liberty.' https://t.co/3ivuJ8oL4G",0
792,"I understand there are many reasons for not being vaccinated and that is perfectly reasonable. 
The us and them blame is not.",0
1274,I'm so glad I'm sick today. |#not #bullcrap,1
523,@GainzyXBT Actually I've extrapolated based on the last daily candle and it turns out BTC will be sub-zero by December. The math doesn't lie.,1
1313,Wolves deserve to be beaten just for that.,0
1073,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,0
1364,I enjoy being at work and can’t wait to come in everyday and see all my happy colleagues ,1
1590,Keeping my fingers crossed @stcware continuing supporting the Wii U post-Nero. If Nero is half as good as it looks we sorely need these guys,0
1700,@DlSCORD @FoxNews Hates his anti-American/anti-Constitution policies and actions. Fixed it for you.,0
553,It really bugs me when teachers uncap and recap highlighters three or four times per book when marking - Poor time management! #efficiency,1
2591,@AsdaServiceTeam continuing with that wonderful customer service ? #sarcasm,1
917,IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday. #Irony,1
538,Up all night took 4 hour nap I'm ready for work #Not,1
104,In other news i havent had a good nights sleep in a week. I feel great. #sarcasm,1
467,"So my Twitter feed has to show me what tweets people I follow like. ...😐 If I unfollowed you, just know I'm tired of seeing porn",1
2273,2 1/2 hour nap then up for a ct scan at the hospital. perfect timing. #not,1
3250,"Not me looking at a slightly off coloured patch of skin on my finger ALL day, then remembering at 7:35pm that it's a 13 ish year old straightener burn that I've had half of my life 🤦‍♀️🙃",0
2477,been about you and I'm still about you,0
3136,and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,1
3035,You’d never be able to sell me magnetic lashes,0
2392,love studying for anatomy 💓 #not,1
1249,"Gutted for the lad, rotten luck that, hope to see him back in Spring/Summer",0
215,"The PM as usual is stretching the bounds of honesty, far beyond being merely economical with the truth. ",0
3221,"In case anyone needs to hear this today: trans people are valid, trans women are women, trans men are men, trans non-binary and gender non-conforming people are v a l i d, autistic people are *not* confused and they are also valid. Have a nice day.",0
220,The PM is a twatt who thinks giving nurses a 1% pay rise is a good thing.,0
744,"Wow, glad I spent my entire Christmas away from family last year.",1
1153,Bain is the top danger... For Betis,0
1866,Everyones full of ruddy xmas cheer here #Not,1
1261,A great edtech tool!! Definitely the most powerful I’ve tried,0
2512,@McDonaldsUK how do I give feedback on some food I've just. #not happy,0
3187,I love it when people ignore me. #sarcasm,1
810,@Monaiza_Diva kabhi I'm messier than usual messy wesay 😣 I need chai & I'm resting for last 2 days. May be this is the reason.,0
3070,Waking up with a pounding headache is just what I need for this final #sarcasm,1
1079,"Completed it ✅💚_ Jurassic Coast Macmillan Mighty Hike was tough, but so rewarding! Up at 5am &amp; home by 10pm 😳 BUT views to die for, the BEST team ever, Jake completing it in his sliders which is a whole other… https://t.co/kxNSLTd60g",0
1152,"Jesus, Mary and Joseph. How sad to go through life suffering from #irony deficiency",1
761,Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! have a wank over this hashtag: Fazzanelli: JeffRoylat have a wank over this hashtag #Not...,1
1985,"House grooves are wonderful to work in Both the hard stuff and the really mellow vibes Makes a good sense of rhythm even when the main drums are not a ""fit""",0
1837,@Arlo2121 ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.,0
1858,@TheLouieMiguel what a way to start the new year #not,1
3258,Sweet jeebus! MT @NWSOPC CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low http://t.co/Y4JmUbLJpa,0
934,@insidethehall @ryancorazza I keep seeing noon... Is it 1PM eastern or noon eastern? Need to plan my morning accordingly. Please advise.,0
2782,Can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕,0
2334,http://t.co/nzK3dNmOAD Having sooo much fun in math #sarcasm😂 #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI,1
2689,I LOVE not sleeping. It's the best. #sarcasm,1
442,Life requires one to be strong at different times. I wear my red briefs over my pants. U just need a lil lust to see 'em. #TooMuch #Sarcasm,1
2283,@joehaesche thanks for the wake up wrap and coffee this morning!! #CheapBastard #Sarcasm,1
1576,@benmaller public hammering the Steelers all week. Juicy.,0
1463,Too blessed to be stressed. So hype for next year! #HAILSTATE http://t.co/F80bfGO5vp,0
3391,@WorldDiaMark @RamiBaron let's #not #forget the #origin of a #diamond in #relation with #humanrights #bigdata,0
